hospital_id,KName,lon,lat,Str,PLZ,Ort,Bundesland,Adresse,KV,x_center_m,y_center_m,cell_size_m,rail_length_in_cell_km_1885,rail_segments_hitting_cell_1885,x_min,x_max,y_min,y_max
K000001000,Pfalzklinikum,8.0149,49.1505,Weinstr. 100,76889,Klingenmünster,Rheinland-Pfalz,"Pfalzklinikum, Weinstraße 100, 76889 Klingenmünster",Rheinland-Pfalz,4176168.04372753,2894998.444598783,20000,28.52041924808544,4,4166168.04372753,4186168.04372753,2884998.444598783,2904998.444598783
K000001001,Heilig-Geist-Hospital Bingen gGmbH,7.8972,49.9682,Kapuzinerstr. 15-17,55411,Bingen,Rheinland-Pfalz,"Heilig-Geist-Hospital Bingen gGmbH, Kapuzinerstr. 15-17, 55411 Bingen",Rheinland-Pfalz,4170144.6019824506,2986134.8464225726,20000,74.13230028569956,8,4160144.6019824506,4180144.6019824506,2976134.8464225726,2996134.8464225726
K000001002,St. Elisabeth-Krankenhaus Rodalben,7.6343,49.2413,Kirchbergstr. 14,66976,Rodalben,Rheinland-Pfalz,"St. Elisabeth-Krankenhaus Rodalben, Kirchbergstraße 14, 66976 Rodalben",Rheinland-Pfalz,4148728.447986777,2905910.524494836,20000,0.0,0,4138728.447986777,4158728.447986777,2895910.524494836,2915910.524494836
K000001003,DRK Schmerz-Zentrum Mainz,8.2809,49.9923,Auf der Steig 16,55131,Mainz,Rheinland-Pfalz,"DRK Schmerz-Zentrum Mainz, Auf der Steig 16, 55131 Mainz",Rheinland-Pfalz,4197726.894116403,2988097.891426433,20000,95.96341588382498,18,4187726.8941164026,4207726.894116403,2978097.891426433,2998097.891426433
K000001004,Felsenland Klinik Dahn,7.7828,49.1516,Ingbert-Naab-Str. 6-8,66994,Dahn,Rheinland-Pfalz,"Felsenland Klinik Dahn, Ingbert-Naab-Str. 6-8, 66994 Dahn",Rheinland-Pfalz,4159243.3318803837,2895604.0657676435,20000,0.0,0,4149243.3318803837,4169243.3318803837,2885604.0657676435,2905604.0657676435
K000001005,BioMed-Klinik Betriebs-GmbH,7.9888,49.0948,Tischbergerstr. 5+8,76887,Bad Bergzabern,Rheinland-Pfalz,"BioMed-Klinik Betriebs-GmbH, Tischbergerstr. 5+8, 76887 Bad Bergzabern",Rheinland-Pfalz,4174098.2651717537,2888859.1172043825,20000,14.579729785022097,2,4164098.2651717537,4184098.2651717537,2878859.1172043825,2898859.1172043825
K000001006,Bandscheibenklinik Gensingen,7.9284,49.8929,Alzeyer Str. 23,55457,Gensingen,Rheinland-Pfalz,"Gensingen, Alzeyer Str. 23, 55457 Gensingen",Rheinland-Pfalz,4172148.906228945,2977699.5353580075,20000,69.65413343792856,11,4162148.906228945,4182148.906228945,2967699.5353580075,2987699.5353580075
K000001007,Asklepios Südpfalzklinik Kandel,8.2016,49.0851,Luitpoldstr. 14,76870,Kandel,Rheinland-Pfalz,"Asklepios Südpfalzklinik Kandel, Luitpoldstrasse 14, 76870 Kandel",Rheinland-Pfalz,4189611.952040601,2887378.7760620024,20000,35.35540463994506,6,4179611.952040601,4199611.9520406015,2877378.7760620024,2897378.7760620024
K000001008,Asklepios Südpfalzklinik Germersheim,8.3661,49.2206,An Fronte Karl 2,76726,Germersheim,Rheinland-Pfalz,"Asklepios Südpfalzklinik Germersheim, An Fronte Karl 2, 76726 Germersheim",Rheinland-Pfalz,4201955.996140211,2902161.1088810577,20000,58.21087785348212,5,4191955.996140211,4211955.996140211,2892161.1088810577,2912161.1088810577
K000001009,Klinikum Landau-Südliche Weinstraße GmbH - Klinik Landau,8.105,49.2055,Bodelschwinghstr. 11,76829,Landau,Rheinland-Pfalz,"Klinikum Landau-Südliche Weinstraße GmbH - Klinik Landau, Bodelschwinghstraße 11, 76829 Landau",Rheinland-Pfalz,4182894.5978222303,2900938.736074566,20000,38.022927851338245,5,4172894.5978222303,4192894.5978222303,2890938.736074566,2910938.736074566
K000001010,Klinikum Landau-Südliche Weinstraße GmbH - Klinik Annweiler,7.9601,49.2024,Georg-Staab-Str. 3,76855,Annweiler,Rheinland-Pfalz,"Klinikum Landau-Südliche Weinstraße GmbH - Klinik Annweiler, Georg-Staab-Straße 3, 76855 Annweiler",Rheinland-Pfalz,4172328.0684886225,2900876.4688665844,20000,1.8192345717587413,1,4162328.0684886225,4182328.0684886225,2890876.4688665844,2910876.4688665844
K000001011,Klinikum Landau-Südliche Weinstraße GmbH - Klinik Bad Bergzabern,7.9996,49.1064,Danziger Str. 25,76887,Bad Bergzabern,Rheinland-Pfalz,"Klinikum Landau-Südliche Weinstraße GmbH - Klinik Bad Bergzabern, Danziger Straße 25, 76887 Bad Bergzabern",Rheinland-Pfalz,4174921.286007199,2890126.951914085,20000,19.74035645631059,4,4164921.286007199,4184921.286007199,2880126.951914085,2900126.951914085
K000001012,Klinik Ingelheim GmbH,8.0696,49.9743,Turnerstr. 23,55218,Ingelheim a. Rhein,Rheinland-Pfalz,"Klinik Ingelheim GmbH, Turnerstraße 23, 55218 Ingelheim a. Rhein",Rheinland-Pfalz,4182526.8114599707,2986473.2713279473,20000,57.72828777194967,5,4172526.8114599707,4192526.8114599707,2976473.2713279473,2996473.2713279473
K000001013,Orthopädische Klinik Markgröningen,9.1069,48.9082,Kurt-Lindemann-Weg 10,71706,Markgröningen,Baden-Württemberg,"Orthopädische Klinik Markgröningen, Kurt-Lindemann-Weg 10, 71706 Markgröningen",Baden-Württemberg,4255512.104069945,2866503.67621659,20000,0.0,0,4245512.104069945,4265512.104069945,2856503.67621659,2876503.67621659
K000001014,Diakonie-Klinikum Stuttgart,9.1638,48.7816,Rosenbergstr. 38,70176,Stuttgart,Baden-Württemberg,"Diakonie-Klinikum Stuttgart, Rosenbergstraße 38, 70176 Stuttgart",Baden-Württemberg,4259527.695472049,2852381.1671457305,20000,0.0,0,4249527.695472049,4269527.695472049,2842381.1671457305,2862381.1671457305
K000001015,Sana Klinik Bethesda Stuttgart gGmbH,9.1877,48.772,Hohenheimer Str. 21,70184,Stuttgart,Baden-Württemberg,"Sana Klinik Bethesda Stuttgart gGmbH, Hohenheimer Straße 21, 70184 Stuttgart",Baden-Württemberg,4261273.076753781,2851294.3569088574,20000,0.0,0,4251273.076753781,4271273.076753781,2841294.3569088574,2861294.3569088574
K000001016,Marienhospital Stuttgart,9.1634,48.7609,Böheimstr. 37,70199,Stuttgart,Baden-Württemberg,"Marienhospital Stuttgart, Böheimstraße 37, 70199 Stuttgart",Baden-Württemberg,4259472.715397089,2850080.443795222,20000,0.0,0,4249472.715397089,4269472.715397089,2840080.443795222,2860080.443795222
K000001017,Charlottenklinik für Augenheilkunde,9.1627,48.7814,Falkertstr. 50,70176,Stuttgart,Baden-Württemberg,"Charlottenklinik für Augenheilkunde, Falkertstraße 50, 70176 Stuttgart",Baden-Württemberg,4259446.586852761,2852359.8526267046,20000,0.0,0,4249446.586852761,4269446.586852761,2842359.8526267046,2862359.8526267046
K000001018,Sportklinik Stuttgart GmbH,9.2239,48.8072,Taubenheimstr. 8,70372,Stuttgart,Baden-Württemberg,"Sportklinik Stuttgart GmbH, Taubenheimstraße 8, 70372 Stuttgart",Baden-Württemberg,4263975.035123665,2855178.643563986,20000,0.0,0,4253975.035123665,4273975.035123665,2845178.643563986,2865178.643563986
K000001019,Robert-Bosch-Krankenhaus,9.1869,48.8143,Auerbachstr. 110,70376,Stuttgart,Baden-Württemberg,"Robert-Bosch-Krankenhaus, Auerbachstraße 110, 70376 Stuttgart",Baden-Württemberg,4261265.065152428,2855997.2201885255,20000,0.0,0,4251265.065152428,4271265.065152428,2845997.2201885255,2865997.2201885255
K000001020,Klinik Schillerhöhe,9.0743,48.7867,Solitudestr. 18,70839,Gerlingen,Baden-Württemberg,"Klinik Schillerhöhe, Solitudestraße 18, 70839 Gerlingen",Baden-Württemberg,4252955.554870269,2853026.728149028,20000,0.0,0,4242955.554870269,4262955.554870269,2843026.728149028,2863026.728149028
K000001021,Klinik Charlottenhaus,9.1925,48.7756,Gerokstr. 31,70184,Stuttgart,Baden-Württemberg,"Klinik Charlottenhaus, Gerokstraße 31, 70184 Stuttgart",Baden-Württemberg,4261630.289056531,2851690.6646547774,20000,0.0,0,4251630.289056531,4271630.289056531,2841690.6646547774,2861690.6646547774
K000001022,Furtbachkrankenhaus Stuttgart,9.1716,48.7703,Furtbachstr. 6,70178,Stuttgart,Baden-Württemberg,"Furtbachkrankenhaus Stuttgart, Furtbachstraße 6, 70178 Stuttgart",Baden-Württemberg,4260087.250224642,2851118.5560477385,20000,0.0,0,4250087.250224642,4270087.250224642,2841118.5560477385,2861118.5560477385
K000001023,Sonnenberg Klinik,9.1444,48.7449,Christian-Belser-Str. 79,70597,Stuttgart,Baden-Württemberg,"Sonnenberg Klinik, Christian-Belser-Straße 79, 70597 Stuttgart",Baden-Württemberg,4258055.228432094,2848317.905483745,20000,0.0,0,4248055.228432094,4268055.228432094,2838317.905483745,2858317.905483745
K000001024,Krankenhaus Herrenberg,8.8751,48.5918,Marienstr. 25,71083,Herrenberg,Baden-Württemberg,"Krankenhaus Herrenberg, Marienstraße 25, 71083 Herrenberg",Baden-Württemberg,4237990.864702772,2831566.5353877125,20000,3.7328152306437477,1,4227990.864702772,4247990.864702772,2821566.5353877125,2841566.5353877125
K000001025,Krankenhaus Leonberg,8.9991,48.8036,Rutesheimer Str. 50,71229,Leonberg,Baden-Württemberg,"Krankenhaus Leonberg, Rutesheimer Straße 50, 71229 Leonberg",Baden-Württemberg,4247453.272112981,2854977.58779391,20000,0.0,0,4237453.272112981,4257453.272112981,2844977.58779391,2864977.58779391
K000001026,Klinikum Esslingen GmbH,9.3271,48.7365,Hirschlandstr. 97,73730,Esslingen am Neckar,Baden-Württemberg,"Klinikum Esslingen GmbH, Hirschlandstraße 97, 73730 Esslingen am Neckar",Baden-Württemberg,4271487.268148959,2847244.7908339542,20000,0.0,0,4261487.268148959,4281487.268148959,2837244.7908339542,2857244.7908339542
K000001027,medius KLINIK OSTFILDERN-RUIT,9.2545,48.7415,Hedelfinger Str. 166,73760,Ostfildern,Baden-Württemberg,"medius KLINIK OSTFILDERN-RUIT, Hedelfinger Str. 166, 73760 Ostfildern",Baden-Württemberg,4266150.981270532,2847851.9917301754,20000,0.0,0,4256150.981270532,4276150.981270532,2837851.9917301754,2857851.9917301754
K000001028,Die Filderklinik gGmbH,9.2048,48.6474,Im Haberschlai 7,70794,Filderstadt,Baden-Württemberg,"Die Filderklinik gGmbH, Im Haberschlai 7, 70794 Filderstadt",Baden-Württemberg,4262384.119320183,2837430.113855082,20000,0.0,0,4252384.119320183,4272384.119320183,2827430.113855082,2847430.113855082
K000001029,Klinik am Eichert,9.6512,48.6903,Eichertstr. 3,73035,Göppingen,Baden-Württemberg,"Klinik am Eichert, Eichertstraße 3, 73035 Göppingen",Baden-Württemberg,4295310.823786129,2841943.740445146,20000,0.0,0,4285310.823786129,4305310.823786129,2831943.740445146,2851943.740445146
K000001030,Helfenstein Klinik,9.8435,48.6255,Eybstr. 16,73312,Geislingen,Baden-Württemberg,"Helfenstein Klinik, Eybstraße 16, 73312 Geislingen",Baden-Württemberg,4309458.751632442,2834691.869072859,20000,0.0,0,4299458.751632442,4319458.751632442,2824691.869072859,2844691.869072859
K000001031,Klinikum Christophsbad Göppingen,9.6424,48.7019,Faurndauer Str. 6-28,73035,Göppingen,Baden-Württemberg,"Klinikum Christophsbad Göppingen, Faurndauer Straße 6-28, 73035 Göppingen",Baden-Württemberg,4294668.829427325,2843236.3422530284,20000,0.0,0,4284668.829427325,4304668.829427325,2833236.3422530284,2853236.3422530284
K000001032,Krankenhaus Bietigheim,9.1352,48.9571,Riedstr. 12,74321,Bietigheim-Bissingen,Baden-Württemberg,"Krankenhaus Bietigheim, Riedstr. 12, 74321 Bietigheim-Bissingen",Baden-Württemberg,4257649.699167018,2871915.076162983,20000,0.0,0,4247649.699167018,4267649.699167018,2861915.076162983,2881915.076162983
K000001033,Klinikum Ludwigsburg,9.2039,48.898,Posilipostr. 4,71640,Ludwigsburg,Baden-Württemberg,"Klinikum Ludwigsburg, Posilipostraße 4, 71640 Ludwigsburg",Baden-Württemberg,4262612.427055115,2865288.218765622,20000,0.0,0,4252612.427055115,4272612.427055115,2855288.218765622,2875288.218765622
K000001034,Krankenhaus Marbach,9.2587,48.9431,Im Bannmüller 8,71672,Marbach,Baden-Württemberg,"Krankenhaus Marbach, Im Bannmüller 8, 71672 Marbach",Baden-Württemberg,4266680.864985856,2870260.0518160947,20000,0.0,0,4256680.864985856,4276680.864985856,2860260.0518160947,2880260.0518160947
K000001037,Rems-Murr-Klinik Schorndorf,9.5293,48.7972,Schlichtener Str. 105,73614,Schorndorf,Baden-Württemberg,"Rems-Murr-Klinik Schorndorf, Schlichtener Straße 105, 73614 Schorndorf",Baden-Württemberg,4286407.282331109,2853877.1623105593,20000,0.0,0,4276407.282331109,4296407.282331109,2843877.1623105593,2863877.1623105593
K000001039,Klinikum Schloß Winnenden Zentrum für Psychiatrie,9.3977,48.8726,Schloßstr. 50,71364,Winnenden,Baden-Württemberg,"Klinikum Schloß Winnenden Zentrum für Psychiatrie, Schloßstr. 50, 71364 Winnenden",Baden-Württemberg,4276803.063634467,2862329.6134864823,20000,0.0,0,4266803.063634467,4286803.063634467,2852329.6134864823,2872329.6134864823
K000001040,SLK-Kliniken Heilbronn GmbH - Klinikum am Gesundbrunnen,9.1898,49.1537,Am Gesundbrunnen 20-26,74078,Heilbronn,Baden-Württemberg,"SLK-Kliniken Heilbronn GmbH - Klinikum am Gesundbrunnen, Am Gesundbrunnen 20-26, 74078 Heilbronn",Baden-Württemberg,4261885.173992905,2893726.5720239314,20000,7.061859943245494,1,4251885.173992905,4271885.173992905,2883726.5720239314,2903726.5720239314
K000001042,Urologische Klinik am Lerchenberg,9.2326,49.1373,Lerchenstr. 81,74074,Heilbronn,Baden-Württemberg,"Urologische Klinik am Lerchenberg, Lerchenstr. 81, 74074 Heilbronn",Baden-Württemberg,4264989.203686479,2891869.77109376,20000,7.061859943245494,1,4254989.203686479,4274989.203686479,2881869.77109376,2901869.77109376
K000001043,Klinik am Rathenauplatz,9.2248,49.1497,Happelstr. 8,74074,Heilbronn,Baden-Württemberg,"Klinik am Rathenauplatz, Happelstraße 8, 74074 Heilbronn",Baden-Württemberg,4264434.1781121595,2893254.355057282,20000,7.061859943245494,1,4254434.1781121595,4274434.1781121595,2883254.355057282,2903254.355057282
K000001044,Vulpius Klinik GmbH,9.0931,49.2439,Vulpiusstr. 29,74906,Bad Rappenau,Baden-Württemberg,"Vulpius Klinik GmbH, Vulpiusstraße 29, 74906 Bad Rappenau",Baden-Württemberg,4254951.397536167,2903837.241936631,20000,0.0,0,4244951.397536167,4264951.397536167,2893837.241936631,2913837.241936631
K000001045,Lungenklinik Löwenstein,9.4061,49.0911,Geißhölzle 62,74245,Löwenstein,Baden-Württemberg,"Lungenklinik Löwenstein, Geißhölzle 62, 74245 Löwenstein",Baden-Württemberg,4277611.539358664,2886616.1793397954,20000,0.0,0,4267611.539358664,4287611.539358664,2876616.1793397954,2896616.1793397954
K000001047,Klinikum am Weissenhof,9.2908,49.164,Weissenhof _,74189,Weinsberg,Baden-Württemberg,"Klinikum am Weissenhof, Weissenhof _, 74189 Weinsberg",Baden-Württemberg,4269265.016075154,2894795.6775581287,20000,3.280015194614067,1,4259265.016075154,4279265.016075154,2884795.6775581287,2904795.6775581287
K000001048,Klinikum am Plattenwald,9.2378,49.2114,Am Plattenwald 1,74177,Bad Friedrichshall,Baden-Württemberg,"Klinikum am Plattenwald, Am Plattenwald 1, 74177 Bad Friedrichshall",Baden-Württemberg,4265452.508030677,2900104.2963326434,20000,7.061859943245494,1,4255452.508030677,4275452.508030677,2890104.2963326434,2910104.2963326434
K000001049,Hohenloher Krankenhaus Öhringen,9.4976,49.2055,Kastellstr. 5,74613,Öhringen,Baden-Württemberg,"Hohenloher Krankenhaus Öhringen, Kastellstraße 5, 74613 Öhringen",Baden-Württemberg,4284381.34739108,2899285.6430446454,20000,10.16157186093394,1,4274381.34739108,4294381.34739108,2889285.6430446454,2909285.6430446454
K000001050,Hohenloher Krankenhaus Künzelsau,9.6906,49.2768,Stetten Str. 32,74653,Künzelsau,Baden-Württemberg,"Hohenloher Krankenhaus Künzelsau, Stetten Straße 32, 74653 Künzelsau",Baden-Württemberg,4298481.2489073165,2907135.7096465756,20000,10.7326545495813,1,4288481.2489073165,4308481.2489073165,2897135.7096465756,2917135.7096465756
K000001051,Landkreis Schwäbisch Hall Klinikum gGmbH,10.076,49.1357,Gartenstr. 21,74564,Crailsheim,Baden-Württemberg,"Landkreis Schwäbisch Hall Klinikum gGmbH, Gartenstr. 21, 74564 Crailsheim",Baden-Württemberg,4326547.363330463,2891402.8043305622,20000,15.529237962582854,2,4316547.363330463,4336547.363330463,2881402.8043305622,2901402.8043305622
K000001052,Diakonie-Klinikum Schwäbisch Hall gGmbH,9.7422,49.1249,Diakoniestr. 10,74523,Schwäbisch Hall,Baden-Württemberg,"Diakonie-Klinikum Schwäbisch Hall gGmbH, Diakoniestraße 10, 74523 Schwäbisch Hall",Baden-Württemberg,4302178.671683948,2890232.113328326,20000,24.368578361226874,2,4292178.671683948,4312178.671683948,2880232.113328326,2900232.113328326
K000001053,Krankenhaus Tauberbischofsheim,9.6738,49.6293,Albert-Schweitzer-Str. 37,97941,Tauberbischofsheim,Baden-Württemberg,"Krankenhaus Tauberbischofsheim, Albert-Schweitzer-Straße 37, 97941 Tauberbischofsheim",Baden-Württemberg,4297429.617855405,2946337.393825518,20000,24.625488637596543,3,4287429.617855405,4307429.617855405,2936337.393825518,2956337.393825518
K000001054,Kliniken Landkreis Heidenheim gGmbH,10.1408,48.6727,Schloßhaustr. 100,89522,Heidenheim,Baden-Württemberg,"Kliniken Landkreis Heidenheim gGmbH, Schloßhaustraße 100, 89522 Heidenheim",Baden-Württemberg,4331373.636097838,2839936.3958409377,20000,28.109584122314388,2,4321373.636097838,4341373.636097838,2829936.3958409377,2849936.3958409377
K000001055,"Kliniken Ostalb, Ostalb-Klinikum Aalen",10.0854,48.8488,Im Kälblesrain 1,73430,Aalen,Baden-Württemberg,"Kliniken Ostalb, Ostalb-Klinikum Aalen, Im Kälblesrain 1, 73430 Aalen",Baden-Württemberg,4327269.7583481865,2859506.720743779,20000,26.716593776114347,3,4317269.7583481865,4337269.7583481865,2849506.720743779,2869506.720743779
K000001056,St. Anna-Virngrund-Klinik,10.1307,48.9575,Dalkinger Str. 8-12,73479,Ellwangen,Baden-Württemberg,"St. Anna-Virngrund-Klinik, Dalkinger Straße 8-12, 73479 Ellwangen",Baden-Württemberg,4330574.503829888,2871596.171938085,20000,0.0,0,4320574.503829888,4340574.503829888,2861596.171938085,2881596.171938085
K000001057,Stauferklinikum Schwäbisch-Gmünd,9.7875,48.8188,Wetzgauer Str. 85,73557,Mutlangen,Baden-Württemberg,"Stauferklinikum Schwäbisch-Gmünd, Wetzgauer Str. 85, 73557 Mutlangen",Baden-Württemberg,4305389.619615899,2856190.4703905573,20000,0.0,0,4295389.619615899,4315389.619615899,2846190.4703905573,2866190.4703905573
K000001058,Fachklinik Dres. Denzel,9.2316,49.1354,Gutenbergstr. 51,74074,Heilbronn,Baden-Württemberg,"Fachklinik Dres. Denzel, Gutenbergstraße 51, 74074 Heilbronn",Baden-Württemberg,4264914.0541127315,2891659.292779197,20000,7.061859943245494,1,4254914.0541127315,4274914.0541127315,2881659.292779197,2901659.292779197
K000001059,"Klinikum für Psychiatrie, Psychotherapie und Psychosomatik des Rudolf-Sophien-Stifts",9.1272,48.758,Leonberger Str. 220,70199,Stuttgart,Baden-Württemberg,"Klinikum für Psychiatrie, Psychotherapie und Psychosomatik des Rudolf-Sophien-Stifts, Leonberger Straße 220, 70199 Stuttgart",Baden-Württemberg,4256806.808653261,2849788.9458958986,20000,0.0,0,4246806.808653261,4266806.808653261,2839788.9458958986,2859788.9458958986
K000001060,Diabetes Klinik,9.7794,49.4957,Theodor-Klotzbücher-Str. 12,97980,Bad Mergentheim,Baden-Württemberg,"Diabetes Klinik, Theodor-Klotzbücher-Str. 12, 97980 Bad Mergentheim",Baden-Württemberg,4305016.065735974,2931452.662945405,20000,24.879665329980554,3,4295016.065735974,4315016.065735974,2921452.662945405,2941452.662945405
K000001061,Sana Herzchirurgie Suttgart GmbH,9.1703,48.7831,Herdweg 2,70174,Stuttgart,Baden-Württemberg,"Sana Herzchirurgie Suttgart GmbH, Herdweg 2, 70174 Stuttgart",Baden-Württemberg,4260007.350681005,2852542.511349884,20000,0.0,0,4250007.350681005,4270007.350681005,2842542.511349884,2862542.511349884
K000001062,Psychotherapeutisches Zentrum Kitzberg-Klinik GmbH & Co.KG,9.7964,49.4953,Erlenbachweg 22/24,97980,Bad Mergentheim,Baden-Württemberg,"Psychotherapeutisches Zentrum Kitzberg-Klinik GmbH & Co.KG, Erlenbachweg 22/24, 97980 Bad Mergentheim",Baden-Württemberg,4306247.703565653,2931404.6306240736,20000,29.323552747735064,3,4296247.703565653,4316247.703565653,2921404.6306240736,2941404.6306240736
K000001063,"Tagesklinik für Psychiatrie und Psychotherapie, Haus am Maienplatz",9.0198,48.6868,Waldburgstr. 1,71032,Böblingen,Baden-Württemberg,"Tagesklinik für Psychiatrie und Psychotherapie, Haus am Maienplatz, Waldburgstrasse 1, 71032 Böblingen",Baden-Württemberg,4248805.182290495,2841973.79150673,20000,0.0,0,4238805.182290495,4258805.182290495,2831973.79150673,2851973.79150673
K000001065,Psychiatrie Schwäbisch Hall gGmbH,9.7422,49.1249,Ringstr. 1,74523,Schwäbisch Hall,Baden-Württemberg,"Psychiatrie Schwäbisch Hall gGmbH, Ringstr. 1, 74523 Schwäbisch Hall",Baden-Württemberg,4302178.671683948,2890232.113328326,20000,24.368578361226874,2,4292178.671683948,4312178.671683948,2880232.113328326,2900232.113328326
K000001066,medius KLINIK KIRCHHEIM,9.4422,48.6522,Eugenstr. 3,73230,Kirchheim,Baden-Württemberg,"medius KLINIK KIRCHHEIM, Eugenstr. 3, 73230 Kirchheim",Baden-Württemberg,4279886.861729126,2837803.1450242745,20000,0.0,0,4269886.861729126,4289886.861729126,2827803.1450242745,2847803.1450242745
K000001067,medius KLINIK NÜRTINGEN,9.3577,48.6294,Auf dem Säer 1,72622,Nürtingen,Baden-Württemberg,"medius KLINIK NÜRTINGEN, Auf dem Säer 1, 72622 Nürtingen",Baden-Württemberg,4273637.287089713,2835319.40715717,20000,0.0,0,4263637.287089713,4283637.287089713,2825319.40715717,2845319.40715717
K000001069,Kliniken Schmieder Stuttgart-Gerlingen,9.0748,48.7868,Solitudestr. 20,70839,Gerlingen,Baden-Württemberg,"Kliniken Schmieder Stuttgart-Gerlingen, Solitudestrasse 20, 70839 Gerlingen",Baden-Württemberg,4252992.4422845505,2853037.3828380536,20000,0.0,0,4242992.4422845505,4262992.4422845505,2843037.3828380536,2863037.3828380536
K000001070,Klinikum Stuttgart - Katharinenhospital (KH) und Olgahospital / Frauenklinik (OH),9.1734,48.7836,"Kriegsbergstr. 60,62",70174,Stuttgart,Baden-Württemberg,"Klinikum Stuttgart - Katharinenhospital (KH) und Olgahospital / Frauenklinik (OH), Kriegsbergstraße 60,62, 70174 Stuttgart",Baden-Württemberg,4260235.836403513,2852595.532322776,20000,0.0,0,4250235.836403513,4270235.836403513,2842595.532322776,2862595.532322776
K000001071,Klinikum Stuttgart - Krankenhaus Bad Cannstatt,9.2369,48.8101,Prießnitzweg 24,70374,Stuttgart,Baden-Württemberg,"Klinikum Stuttgart - Krankenhaus Bad Cannstatt, Prießnitzweg 24, 70374 Stuttgart",Baden-Württemberg,4264933.457300976,2855491.047238311,20000,0.0,0,4254933.457300976,4274933.457300976,2845491.047238311,2865491.047238311
K000001074,Krankenhaus vom Roten Kreuz Bad Cannstatt GmbH,9.2125,48.8036,Badstr. 35-37,70372,Stuttgart,Baden-Württemberg,"Krankenhaus vom Roten Kreuz Bad Cannstatt GmbH, Badstraße 35-37, 70372 Stuttgart",Baden-Württemberg,4263133.252993961,2854787.337220124,20000,0.0,0,4253133.252993961,4273133.252993961,2844787.337220124,2864787.337220124
K000001075,Karl-Olga-Krankenhaus GmbH,9.2039,48.7893,Hackstr. 61,70190,Stuttgart,Baden-Württemberg,"Karl-Olga-Krankenhaus GmbH, Hackstraße 61, 70190 Stuttgart",Baden-Württemberg,4262484.521651359,2853204.48337897,20000,0.0,0,4252484.521651359,4272484.521651359,2843204.48337897,2863204.48337897
K000001077,Kliniken Sindelfingen,9.0248,48.7153,Arthur-Gruber-Str. 70,71065,Sindelfingen,Baden-Württemberg,"Kliniken Sindelfingen, Arthur-Gruber-Straße 70, 71065 Sindelfingen",Baden-Württemberg,4249214.438378238,2845136.8813634887,20000,0.0,0,4239214.438378238,4259214.438378238,2835136.8813634887,2855136.8813634887
K000001078,Kliniken Böblingen,9.033,48.6906,Bunsenstr. 120,71032,Böblingen,Baden-Württemberg,"Kliniken Böblingen, Bunsenstraße 120, 71032 Böblingen",Baden-Württemberg,4249782.761385639,2842383.3484615334,20000,0.0,0,4239782.761385639,4259782.761385639,2832383.3484615334,2852383.3484615334
K000001079,Tagesklinik Bernsteinstraße,9.2281,48.7362,Bernsteinstr. 108-112,70619,Stuttgart,Baden-Württemberg,"Tagesklinik Bernsteinstraße, Bernsteinstraße 108-112, 70619 Stuttgart",Baden-Württemberg,4264202.682040722,2847282.8256790405,20000,0.0,0,4254202.682040722,4274202.682040722,2837282.8256790405,2857282.8256790405
K000001080,Caritas-Krankenhaus Bad Mergentheim,9.7636,49.4902,Uhlandstr. 7,97980,Bad Mergentheim,Baden-Württemberg,"Caritas-Krankenhaus Bad Mergentheim, Uhlandstraße 7, 97980 Bad Mergentheim",Baden-Württemberg,4303869.31971277,2930844.6345812734,20000,19.344942435838973,3,4293869.31971277,4313869.31971277,2920844.6345812734,2940844.6345812734
K000001081,St. Anna-Klinik,9.2301,48.8072,Obere Waiblinger Str. 101,70374,Stuttgart,Baden-Württemberg,"St. Anna-Klinik, Obere Waiblinger Str. 101, 70374 Stuttgart",Baden-Württemberg,4264430.569144647,2855173.8655886445,20000,0.0,0,4254430.569144647,4274430.569144647,2845173.8655886445,2865173.8655886445
K000001082,Rotkreuzklinik Wertheim,9.5148,49.7558,Rotkreuzstr. 2,97877,Wertheim,Baden-Württemberg,"Rotkreuzklinik Wertheim, Rotkreuzstraße 2, 97877 Wertheim",Baden-Württemberg,4286032.410989385,2960468.0534698768,20000,18.52483439452201,1,4276032.410989385,4296032.410989385,2950468.0534698768,2970468.0534698768
K000001083,Waiblinger Zentralklinik,9.3141,48.8305,Alter Postplatz 2,71332,Waiblingen,Baden-Württemberg,"Waiblinger Zentralklinik, Alter Postplatz 2, 71332 Waiblingen",Baden-Württemberg,4270625.979343749,2857703.0806487035,20000,0.0,0,4260625.979343749,4280625.979343749,2847703.0806487035,2867703.0806487035
K000001084,Klinikum Mittelbaden Baden-Baden Balg,8.2165,48.7842,Balger Str. 50,76532,Baden-Baden,Baden-Württemberg,"Klinikum Mittelbaden Baden-Baden Balg, Balger Straße 50, 76532 Baden-Baden",Baden-Württemberg,4189906.3106999006,2853907.6650481652,20000,4.335394384261366,1,4179906.3106999006,4199906.310699901,2843907.6650481652,2863907.6650481652
K000001085,ACURA Kliniken Baden-Baden GmbH,8.2467,48.7642,Rotenbachtalstr. 5,76530,Baden-Baden,Baden-Württemberg,"ACURA Kliniken Baden-Baden GmbH, Rotenbachtalstrasse 5, 76530 Baden-Baden",Baden-Württemberg,4192073.8473284515,2851631.552116213,20000,4.335394384261366,1,4182073.8473284515,4202073.847328451,2841631.552116213,2861631.552116213
