hospital_id,KName,lon,lat,Str,PLZ,Ort,Bundesland,Adresse,KV,x_center_m,y_center_m,cell_size_m,rail_length_in_cell_km_1885,rail_segments_hitting_cell_1885,x_min,x_max,y_min,y_max
K000001080,Caritas-Krankenhaus Bad Mergentheim,9.7636,49.4902,Uhlandstr. 7,97980,Bad Mergentheim,Baden-Württemberg,"Caritas-Krankenhaus Bad Mergentheim, Uhlandstraße 7, 97980 Bad Mergentheim",Baden-Württemberg,4303869.31971277,2930844.6345812734,10000,11.29434553012862,2,4298869.31971277,4308869.31971277,2925844.6345812734,2935844.6345812734
K000001081,St. Anna-Klinik,9.2301,48.8072,Obere Waiblinger Str. 101,70374,Stuttgart,Baden-Württemberg,"St. Anna-Klinik, Obere Waiblinger Str. 101, 70374 Stuttgart",Baden-Württemberg,4264430.569144647,2855173.8655886445,10000,0.0,0,4259430.569144647,4269430.569144647,2850173.8655886445,2860173.8655886445
K000001082,Rotkreuzklinik Wertheim,9.5148,49.7558,Rotkreuzstr. 2,97877,Wertheim,Baden-Württemberg,"Rotkreuzklinik Wertheim, Rotkreuzstraße 2, 97877 Wertheim",Baden-Württemberg,4286032.410989385,2960468.0534698768,10000,8.043749096668993,1,4281032.410989385,4291032.410989385,2955468.0534698768,2965468.0534698768
K000001083,Waiblinger Zentralklinik,9.3141,48.8305,Alter Postplatz 2,71332,Waiblingen,Baden-Württemberg,"Waiblinger Zentralklinik, Alter Postplatz 2, 71332 Waiblingen",Baden-Württemberg,4270625.979343749,2857703.0806487035,10000,0.0,0,4265625.979343749,4275625.979343749,2852703.0806487035,2862703.0806487035
K000001084,Klinikum Mittelbaden Baden-Baden Balg,8.2165,48.7842,Balger Str. 50,76532,Baden-Baden,Baden-Württemberg,"Klinikum Mittelbaden Baden-Baden Balg, Balger Straße 50, 76532 Baden-Baden",Baden-Württemberg,4189906.3106999006,2853907.6650481652,10000,0.11840227054027021,1,4184906.3106999006,4194906.310699901,2848907.6650481652,2858907.6650481652
K000001085,ACURA Kliniken Baden-Baden GmbH,8.2467,48.7642,Rotenbachtalstr. 5,76530,Baden-Baden,Baden-Württemberg,"ACURA Kliniken Baden-Baden GmbH, Rotenbachtalstrasse 5, 76530 Baden-Baden",Baden-Württemberg,4192073.8473284515,2851631.552116213,10000,0.0,0,4187073.8473284515,4197073.847328451,2846631.552116213,2856631.552116213
K000001086,Klinikum Mittelbaden Baden-Baden Ebersteinburg,8.2738,48.776,Dr.-Rumpf-Weg 7,76530,Baden-Baden,Baden-Württemberg,"Klinikum Mittelbaden Baden-Baden Ebersteinburg, Dr.-Rumpf-Weg 7, 76530 Baden-Baden",Baden-Württemberg,4194096.262493006,2852896.007492361,10000,1.0691823076135873,1,4189096.262493006,4199096.262493006,2847896.007492361,2857896.007492361
K000001088,MEDIAN Klinik Gunzenbachhof Baden-Baden,8.244,48.7486,Gunzenbachstr. 6,76530,Baden-Baden,Baden-Württemberg,"MEDIAN Klinik Gunzenbachhof Baden-Baden, Gunzenbachstraße 6, 76530 Baden-Baden",Baden-Württemberg,4191834.9017545604,2849902.4668645,10000,0.0,0,4186834.9017545604,4196834.90175456,2844902.4668645,2854902.4668645
K000001089,Städtisches Klinikum Karlsruhe,8.3717,49.0174,Moltkestr. 90,76133,Karlsruhe,Baden-Württemberg,"Städtisches Klinikum Karlsruhe, Moltkestraße 90, 76133 Karlsruhe",Baden-Württemberg,4201873.417631154,2879564.1878335937,10000,4.228975270942206,3,4196873.417631154,4206873.417631154,2874564.1878335937,2884564.1878335937
K000001090,St. Vincentius Kliniken Karlsruhe,8.38,48.9999,Steinhäuserstr. 18,76135,Karlsruhe,Baden-Württemberg,"St. Vincentius Kliniken Karlsruhe, Steinhäuserstraße 18, 76135 Karlsruhe",Baden-Württemberg,4202438.556019291,2877605.558106139,10000,5.058359253343531,3,4197438.556019291,4207438.556019291,2872605.558106139,2882605.558106139
K000001091,Diakonissenkrankenhaus Karlsruhe-Rüppurr,8.41,48.9712,Diakonissenstr. 28,76199,Karlsruhe,Baden-Württemberg,"Diakonissenkrankenhaus Karlsruhe-Rüppurr, Diakonissenstraße 28, 76199 Karlsruhe",Baden-Württemberg,4204566.191420939,2874367.525705099,10000,10.395738497744684,3,4199566.191420939,4209566.191420939,2869367.525705099,2879367.525705099
K000001093,Rechbergklinik Bretten,8.6974,49.0341,Edisonstr. 10,75015,Bretten,Baden-Württemberg,"Rechbergklinik Bretten, Edisonstraße 10, 75015 Bretten",Baden-Württemberg,4225730.665400222,2880946.484534309,10000,1.2994323093776783,1,4220730.665400222,4230730.665400222,2875946.484534309,2885946.484534309
K000001094,Fürst-Stirum-Klinik Bruchsal,8.6023,49.1324,Gutleutstr. 1-14,76646,Bruchsal,Baden-Württemberg,"Fürst-Stirum-Klinik Bruchsal, Gutleutstraße 1-14, 76646 Bruchsal",Baden-Württemberg,4218979.792392716,2892001.5409950055,10000,0.0,0,4213979.792392716,4223979.792392716,2887001.5409950055,2897001.5409950055
K000001095,SRH Klinikum Karlsbad-Langensteinbach GmbH,8.5031,48.9037,Guttmannstr. 1,76307,Karlsbad,Baden-Württemberg,"SRH Klinikum Karlsbad-Langensteinbach GmbH, Guttmannstraße 1, 76307 Karlsbad",Baden-Württemberg,4211233.187894145,2866721.593093455,10000,1.9398994668447547,1,4206233.187894145,4216233.187894145,2861721.593093455,2871721.593093455
K000001096,Klinikum Mittelbaden Bühl,8.141,48.6851,Robert-Koch-Str. 70,77815,Bühl,Baden-Württemberg,"Klinikum Mittelbaden Bühl, Robert-Koch-Straße 70, 77815 Bühl",Baden-Württemberg,4184086.1565019917,2843031.0475982977,10000,0.0,0,4179086.1565019917,4189086.1565019917,2838031.0475982977,2848031.0475982977
K000001097,Klinikum Mittelbaden Forbach,8.358,48.6826,Friedrichstr. 17,76596,Forbach,Baden-Württemberg,"Klinikum Mittelbaden Forbach, Friedrichstraße 17, 76596 Forbach",Baden-Württemberg,4200058.7400022475,2842373.744063584,10000,0.0,0,4195058.7400022475,4205058.7400022475,2837373.744063584,2847373.744063584
K000001098,Klinikum Mittelbaden Rastatt,8.204,48.8615,Engelstr. 39,76437,Rastatt,Baden-Württemberg,"Klinikum Mittelbaden Rastatt, Engelstraße 39, 76437 Rastatt",Baden-Württemberg,4189192.8662897167,2862521.3684823727,10000,1.1400757206657164,1,4184192.8662897167,4194192.8662897167,2857521.3684823727,2867521.3684823727
K000001099,Universitätsklinikum Heidelberg,8.6675,49.4199,Im Neuenheimer Feld 672,69120,Heidelberg,Baden-Württemberg,"Universitätsklinikum Heidelberg, Im Neuenheimer Feld 672, 69120 Heidelberg",Baden-Württemberg,4224307.146296279,2923875.962526366,10000,30.805716617855936,8,4219307.146296279,4229307.146296279,2918875.962526366,2928875.962526366
K000001100,"Krankenhaus St. Vincentius der Evang. Stadtmission Heidelberg gGmbH, Klinik für Innere Medizin",8.6975,49.4117,Untere Neckarstr. 1-5,69117,Heidelberg,Baden-Württemberg,"Krankenhaus St. Vincentius der Evang. Stadtmission Heidelberg gGmbH, Klinik für Innere Medizin, Untere Neckarstraße 1-5, 69117 Heidelberg",Baden-Württemberg,4226467.945817726,2922925.2817575103,10000,23.784221661749477,8,4221467.945817726,4231467.945817726,2917925.2817575103,2927925.2817575103
K000001101,St. Josefskrankenhaus Heidelberg GmbH,8.6888,49.4026,Landhausstr. 25,69115,Heidelberg,Baden-Württemberg,"St. Josefskrankenhaus Heidelberg GmbH, Landhausstraße 25, 69115 Heidelberg",Baden-Württemberg,4225818.854017959,2921924.762064886,10000,24.100051301932343,7,4220818.854017959,4230818.854017959,2916924.762064886,2926924.762064886
K000001102,Krankenhaus Salem derEvang. Stadtmission Heidelberg gGmbH,8.6848,49.423,Zeppelinstr. 11-33,69121,Heidelberg,Baden-Württemberg,"Krankenhaus Salem derEvang. Stadtmission Heidelberg gGmbH, Zeppelinstraße 11-33, 69121 Heidelberg",Baden-Württemberg,4225568.430225557,2924198.0246759346,10000,27.249760828857305,8,4220568.430225557,4230568.430225557,2919198.0246759346,2929198.0246759346
K000001103,Klinik Sankt Elisabeth gGmbH,8.6819,49.421,Max-Reger-Str. 5 - 7,69121,Heidelberg,Baden-Württemberg,"Klinik Sankt Elisabeth gGmbH, Max-Reger-Straße 5 - 7, 69121 Heidelberg",Baden-Württemberg,4225354.109464111,2923979.430760326,10000,27.609080511952826,8,4220354.109464111,4230354.109464111,2918979.430760326,2928979.430760326
K000001104,SRH Kurpfalzkrankenhaus Heidelberg GmbH,8.6535,49.4124,Bonhoefferstr. 5,69123,Heidelberg,Baden-Württemberg,"SRH Kurpfalzkrankenhaus Heidelberg GmbH, Bonhoefferstraße 5, 69123 Heidelberg",Baden-Württemberg,4223276.345928979,2923060.617959919,10000,30.295368122147377,8,4218276.345928979,4228276.345928979,2918060.617959919,2928060.617959919
K000001105,Universitätsklinikum Mannheim GmbH,8.4856,49.4921,Theodor-Kutzer-Ufer 1-3,68167,Mannheim,Baden-Württemberg,"Universitätsklinikum Mannheim GmbH, Theodor-Kutzer-Ufer 1-3, 68167 Mannheim",Baden-Württemberg,4211272.285242195,2932158.436883238,10000,18.13503568197385,8,4206272.285242195,4216272.285242195,2927158.436883238,2937158.436883238
K000001106,Diakonissenkrankenhaus Mannheim,8.471,49.4639,Speyerer Str. 91-93,68163,Mannheim,Baden-Württemberg,"Diakonissenkrankenhaus Mannheim, Speyerer Straße 91-93, 68163 Mannheim",Baden-Württemberg,4210150.425210776,2929045.1197443125,10000,19.691166581659534,8,4205150.425210776,4215150.425210776,2924045.1197443125,2934045.1197443125
K000001107,Theresienkrankenhaus Mannheim,8.482,49.4895,Bassermannstr. 1,68165,Mannheim,Baden-Württemberg,"Theresienkrankenhaus Mannheim, Bassermannstraße 1, 68165 Mannheim",Baden-Württemberg,4211005.610412875,2931874.7518608444,10000,18.890078434020566,8,4206005.610412875,4216005.610412875,2926874.7518608444,2936874.7518608444
K000001108,Zentralinstitut für Seelische Gesundheit (ZI),8.4658,49.4923,Quadrat J5 1,68159,Mannheim,Baden-Württemberg,"Zentralinstitut für Seelische Gesundheit (ZI), Quadrat J5 1, 68159 Mannheim",Baden-Württemberg,4209838.346549734,2932210.415002766,10000,20.918310201956448,8,4204838.346549734,4214838.346549734,2927210.415002766,2937210.415002766
K000001109,Neckar-Odenwald-Kliniken gGmbH Standort Buchen,9.3083,49.5242,Dr. Konrad-Adenauer-Str. 37,74722,Buchen,Baden-Württemberg,"Neckar-Odenwald-Kliniken gGmbH, Dr. Konrad-Adenauer-Straße 37, 74722 Buchen",Baden-Württemberg,4270911.858911068,2934833.4731836985,10000,0.0,0,4265911.858911068,4275911.858911068,2929833.4731836985,2939833.4731836985
K000001110,Krankenhaus Hardheim,9.4709,49.6115,Wertheimer Str. 95,74736,Hardheim,Baden-Württemberg,"Krankenhaus Hardheim, Wertheimer Straße 95, 74736 Hardheim",Baden-Württemberg,4282754.776118075,2944443.338444457,10000,0.0,0,4277754.776118075,4287754.776118075,2939443.338444457,2949443.338444457
K000001111,Neckar-Odenwald-Kliniken gGmbH Standort Mosbach,9.1533,49.3558,Knopfweg 1,74821,Mosbach,Baden-Württemberg,"Neckar-Odenwald-Kliniken gGmbH, Knopfweg 1, 74821 Mosbach",Baden-Württemberg,4259476.215301096,2916226.533021151,10000,0.0,0,4254476.215301096,4264476.215301096,2911226.533021151,2921226.533021151
K000001112,GRN Gesundheitszentren Rhein-Neckar gGmbH Kreiskrankenhaus Eberbach,8.9904,49.4631,Scheuerbergstr. 3,69412,Eberbach,Baden-Württemberg,"GRN Gesundheitszentren Rhein-Neckar gGmbH Kreiskrankenhaus Eberbach, Scheuerbergstraße 3, 69412 Eberbach",Baden-Württemberg,4247801.308567408,2928306.1549293916,10000,10.944727099518307,3,4242801.308567408,4252801.308567408,2923306.1549293916,2933306.1549293916
K000001113,GRN-Klinik Schwetzingen,8.5703,49.378,Bodelschwinghstr. 10,68723,Schwetzingen,Baden-Württemberg,"GRN-Klinik Schwetzingen, Bodelschwinghstraße 10, 68723 Schwetzingen",Baden-Württemberg,4217165.734586637,2919350.0971306544,10000,0.0,0,4212165.734586637,4222165.734586637,2914350.0971306544,2924350.0971306544
K000001114,GRN-Klinik Sinsheim,8.89,49.2522,Alte Waibstadter Str. 2,74889,Sinsheim,Baden-Württemberg,"GRN-Klinik Sinsheim, Alte Waibstadter Straße 2, 74889 Sinsheim",Baden-Württemberg,4240174.680915958,2904962.7174750934,10000,0.0,0,4235174.680915958,4245174.680915958,2899962.7174750934,2909962.7174750934
K000001115,Psychiatrisches Zentrum Nordbaden,8.7014,49.2955,Heidelberger Str. 1a,69168,Wiesloch,Baden-Württemberg,"Psychiatrisches Zentrum Nordbaden, Heidelberger Straße 1a, 69168 Wiesloch",Baden-Württemberg,4226526.6804567715,2910001.3521891697,10000,0.0,0,4221526.6804567715,4231526.6804567715,2905001.3521891697,2915001.3521891697
K000001116,Helios Klinikum Pforzheim GmbH,8.7131,48.889,Kanzlerstr. 2-6,75175,Pforzheim,Baden-Württemberg,"Helios Klinikum Pforzheim GmbH, Kanzlerstraße 2-6, 75175 Pforzheim",Baden-Württemberg,4226602.444060622,2864796.6143549993,10000,8.295752626281624,1,4221602.444060622,4231602.444060622,2859796.6143549993,2869796.6143549993
K000001117,Siloah St. Trudpert Klinikum,8.6733,48.8976,Wilferdinger Str. 67,75179,Pforzheim,Baden-Württemberg,"Siloah St. Trudpert Klinikum, Wilferdinger Straße 67, 75179 Pforzheim",Baden-Württemberg,4223700.237580301,2865804.359572301,10000,7.163218359136987,1,4218700.237580301,4228700.237580301,2860804.359572301,2870804.359572301
K000001119,Paracelsus Krankenhaus,8.7232,48.7818,Burghaldenweg 60,75378,Bad Liebenzell,Baden-Württemberg,"Paracelsus Krankenhaus, Burghaldenweg 60, 75378 Bad Liebenzell",Baden-Württemberg,4227140.936614583,2852867.6639906224,10000,10.90273967046831,1,4222140.936614583,4232140.936614583,2847867.6639906224,2857867.6639906224
K000001120,Zentrum für Psychiatrie Calw – Klinikum Nordschwarzwald,8.7116,48.7461,Im Lützenhardter Hof 1,75365,Calw-Hirsau,Baden-Württemberg,"Zentrum für Psychiatrie Calw – Klinikum Nordschwarzwald, Im Lützenhardter Hof 1, 75365 Calw-Hirsau",Baden-Württemberg,4226220.382866441,2848914.3087114873,10000,10.412497680461648,2,4221220.382866441,4231220.382866441,2843914.3087114873,2853914.3087114873
K000001121,Dr. Römer Kliniken - Akutklinik,8.7321,48.7362,Altburger Weg 2,75365,Calw-Hirsau,Baden-Württemberg,"Dr. Römer Kliniken - Akutklinik, Altburger Weg 2, 75365 Calw-Hirsau",Baden-Württemberg,4227709.737334974,2847787.7427788787,10000,10.339757252527702,2,4222709.737334974,4232709.737334974,2842787.7427788787,2852787.7427788787
K000001122,Kliniken Nagold,8.7226,48.5423,Röntgenstr. 20,72202,Nagold,Baden-Württemberg,"Kliniken Nagold, Röntgenstraße 20, 72202 Nagold",Baden-Württemberg,4226645.557241323,2826248.113262584,10000,11.76517852652499,2,4221645.557241323,4231645.557241323,2821248.113262584,2831248.113262584
K000001123,Kreiskliniken Calw,8.7453,48.7154,Eduard-Conz-Str. 6,75365,Calw,Baden-Württemberg,"Kreiskliniken Calw, Eduard-Conz-Straße 6, 75365 Calw",Baden-Württemberg,4228642.343003685,2845459.144746843,10000,10.456623779756383,2,4223642.343003685,4233642.343003685,2840459.144746843,2850459.144746843
K000001124,Rommel-Klinik GmbH,8.5458,48.7478,Bätznerstr. 96-98,75323,Bad Wildbad,Baden-Württemberg,"Rommel-Klinik GmbH, Bätznerstr. 96-98, 75323 Bad Wildbad",Baden-Württemberg,4214028.8657940775,2849330.154898616,10000,0.0,0,4209028.8657940775,4219028.8657940775,2844330.154898616,2854330.154898616
K000001125,Krankenhaus Mühlacker,8.8602,48.9501,Hermann-Hesse-Str. 34,75417,Mühlacker,Baden-Württemberg,"Krankenhaus Mühlacker, Hermann-Hesse-Straße 34, 75417 Mühlacker",Baden-Württemberg,4237494.589417665,2871411.0225275764,10000,0.0,0,4232494.589417665,4242494.589417665,2866411.0225275764,2876411.0225275764
K000001126,Krankenhaus Neuenbürg,8.5879,48.8527,Marxzeller Str. 46,75305,Neuenbürg,Baden-Württemberg,"Krankenhaus Neuenbürg, Marxzeller Straße 46, 75305 Neuenbürg",Baden-Württemberg,4217344.138720994,2860929.8665317306,10000,0.0,0,4212344.138720994,4222344.138720994,2855929.8665317306,2865929.8665317306
K000001127,Klinik Öschelbronn,8.8264,48.9043,Am Eichhof 30,75223,Niefern Öschelbronn,Baden-Württemberg,"Klinik Öschelbronn, Am Eichhof 30, 75223 Niefern Öschelbronn",Baden-Württemberg,4234939.010983458,2866358.6237123962,10000,0.0,0,4229939.010983458,4239939.010983458,2861358.6237123962,2871358.6237123962
K000001128,Neurologische Klinik Selzer GmbH,8.3641,48.611,Murgtalstr. 656,72270,Baiersbronn,Baden-Württemberg,"Neurologische Klinik Selzer GmbH, Murgtalstraße 656, 72270 Baiersbronn",Baden-Württemberg,4200335.207268485,2834406.1159690297,10000,0.0,0,4195335.207268485,4205335.207268485,2829406.1159690297,2839406.1159690297
K000001129,Krankenhaus Freudenstadt,8.405,48.4775,Karl-von-Hahn-Str. 120,72250,Freudenstadt,Baden-Württemberg,"Krankenhaus Freudenstadt, Karl-von-Hahn-Straße 120, 72250 Freudenstadt",Baden-Württemberg,4203037.790367458,2819503.2922264254,10000,0.0,0,4198037.790367458,4208037.790367458,2814503.2922264254,2824503.2922264254
K000001130,Nierenzentrum Heidelberg e.V.,8.6658,49.4141,Im Neuenheimer Feld 162,69120,Heidelberg,Baden-Württemberg,"Nierenzentrum Heidelberg e.V., Im Neuenheimer Feld 162, 69120 Heidelberg",Baden-Württemberg,4224172.291646617,2923233.354806923,10000,29.666685992004076,8,4219172.291646617,4229172.291646617,2918233.354806923,2928233.354806923
K000001131,Klinik für Kinderneurologie und Sozialpädiatrie Kinderzentrum Maulbronn gGmbH,8.8012,49.0004,Knittlinger Steige 21,75433,Maulbronn,Baden-Württemberg,"Klinik für Kinderneurologie und Sozialpädiatrie Kinderzentrum Maulbronn gGmbH, Knittlinger Steige 21, 75433 Maulbronn",Baden-Württemberg,4233261.741785818,2877071.2320608054,10000,0.0,0,4228261.741785818,4238261.741785818,2872071.2320608054,2882071.2320608054
K000001132,GRN-Klinik Weinheim,8.6447,49.55,Röntgenstr. 1,69469,Weinheim,Baden-Württemberg,"GRN-Klinik Weinheim, Röntgenstraße 1, 69469 Weinheim",Baden-Württemberg,4222915.329982812,2938370.99652192,10000,18.11723658484129,6,4217915.329982812,4227915.329982812,2933370.99652192,2943370.99652192
K000001133,HELIOS Klinik für Herzchirurgie Karlsruhe,8.376,49.0185,Franz-Lust-Str. 30,76185,Karlsruhe,Baden-Württemberg,"HELIOS Klinik für Herzchirurgie Karlsruhe, Franz-Lust-Straße 30, 76185 Karlsruhe",Baden-Württemberg,4202190.592750875,2879679.5138708465,10000,3.433005700516921,3,4197190.592750875,4207190.592750875,2874679.5138708465,2884679.5138708465
K000001134,Kinderklinik Schömberg gGmbH,8.6476,48.7918,Römerweg 7,75328,Schömberg,Baden-Württemberg,"Kinderklinik Schömberg gGmbH, Römerweg 7, 75328 Schömberg",Baden-Württemberg,4221604.164509779,2854078.31916328,10000,2.876220194959454,1,4216604.164509779,4226604.164509779,2849078.31916328,2859078.31916328
K000001135,Kliniken Schmieder Heidelberg,8.7086,49.3947,Speyererhof 1,69117,Heidelberg,Baden-Württemberg,"Kliniken Schmieder Heidelberg, Speyererhof 1, 69117 Heidelberg",Baden-Württemberg,4227240.810953458,2921021.0075108157,10000,18.711936264495634,7,4222240.810953458,4232240.810953458,2916021.0075108157,2926021.0075108157
K000001136,ARCUS Klinik,8.666,48.8977,Rastatter Str. 17-19,75179,Pforzheim,Baden-Württemberg,"ARCUS Klinik, Rastatter Str. 17-19, 75179 Pforzheim",Baden-Württemberg,4223165.122169793,2865825.142562702,10000,7.128524773625981,1,4218165.122169793,4228165.122169793,2860825.142562702,2870825.142562702
K000001137,Bad Wildbad,8.5496,48.7496,König-Karl-Str. 5,75323,Bad Wildbad,Baden-Württemberg,"Bad Wildbad, König-Karl-Str. 5, 75323 Bad Wildbad",Baden-Württemberg,4214312.207437647,2849524.716901803,10000,0.0,0,4209312.207437647,4219312.207437647,2844524.716901803,2854524.716901803
K000001138,AGAPLESION BETHANIEN KRANKENHAUS HEIDELBERG,8.6911,49.3914,Rohrbacher Str. 149,69126,Heidelberg,Baden-Württemberg,"AGAPLESION BETHANIEN KRANKENHAUS HEIDELBERG, Rohrbacher Straße 149, 69126 Heidelberg",Baden-Württemberg,4225963.993269559,2920676.574098789,10000,18.877053457271856,7,4220963.993269559,4230963.993269559,2915676.574098789,2925676.574098789
K000001139,Diakonie-Klinik Mosbach,9.153,49.364,Neckarburkener Str. 6,74821,Mosbach,Baden-Württemberg,"Diakonie-Klinik Mosbach, Neckarburkener Straße 6, 74821 Mosbach",Baden-Württemberg,4259464.741572313,2917138.515213787,10000,0.0,0,4254464.741572313,4264464.741572313,2912138.515213787,2922138.515213787
K000001140,Ev. Diakoniekrankenhaus,7.8155,48.0237,Wirthstr. 11,79110,Freiburg,Baden-Württemberg,"Ev. Diakoniekrankenhaus, Wirthstraße 11, 79110 Freiburg",Baden-Württemberg,4157996.9795119227,2770200.722632312,10000,0.0,0,4152996.9795119227,4162996.9795119227,2765200.722632312,2775200.722632312
K000001141,Loretto-Krankenhaus (RkK) Freiburg,7.8406,47.9833,Mercystr. 6 - 14,79100,Freiburg,Baden-Württemberg,"Loretto-Krankenhaus (RkK) Freiburg, Mercystraße 6 - 14, 79100 Freiburg",Baden-Württemberg,4159741.539761628,2765657.5094111394,10000,0.0,0,4154741.539761628,4164741.539761628,2760657.5094111394,2770657.5094111394
K000001142,St Josefskrankenhaus (RkK) Freiburg,7.8515,48.0011,Sautierstr. 1,79104,Freiburg,Baden-Württemberg,"St Josefskrankenhaus (RkK) Freiburg, Sautierstr. 1, 79104 Freiburg",Baden-Württemberg,4160611.2492082887,2767611.2425459744,10000,0.0,0,4155611.2492082887,4165611.2492082887,2762611.2425459744,2772611.2425459744
K000001143,Klinik Dr. Becker GmbH,7.7018,47.9187,Staufener Str. 18,79189,Bad Krozingen,Baden-Württemberg,"Klinik Dr. Becker GmbH, Staufener Straße 18, 79189 Bad Krozingen",Baden-Württemberg,4149162.7753563942,2758793.9627967183,10000,0.0,0,4144162.7753563942,4154162.7753563942,2753793.9627967183,2763793.9627967183
K000001144,HELIOS Rosmann Klinik Breisach,7.5862,48.0305,Zeppelinstr. 37,79206,Breisach am Rhein,Baden-Württemberg,"HELIOS Rosmann Klinik Breisach, Zeppelinstraße 37, 79206 Breisach am Rhein",Baden-Württemberg,4140917.757158607,2771488.4320263597,10000,0.0,0,4135917.757158607,4145917.757158607,2766488.4320263597,2776488.4320263597
K000001145,Friedrich-Husemann-Klinik,7.9968,47.9686,Friedrich-Husemann-Weg 8,79256,Buchenbach,Baden-Württemberg,"Friedrich-Husemann-Klinik, Friedrich-Husemann-Weg 8, 79256 Buchenbach",Baden-Württemberg,4171359.649346989,2763695.8948340164,10000,0.0,0,4166359.649346989,4176359.649346989,2758695.8948340164,2768695.8948340164
K000001146,HELIOS Klinik Titisee-Neustadt,8.1871,47.9259,Jostalstr. 12,79822,Titisee-Neustadt,Baden-Württemberg,"HELIOS Klinik Titisee-Neustadt, Jostalstraße 12, 79822 Titisee-Neustadt",Baden-Württemberg,4185458.4672998665,2758584.880234908,10000,5.27814076097186,1,4180458.4672998665,4190458.4672998665,2753584.880234908,2763584.880234908
K000001147,Klinik Haus Vogt,8.2177,47.9178,Dennenbergstr. 5,79822,Titisee- Neustadt,Baden-Württemberg,"Klinik Haus Vogt, Dennenbergstr. 5, 79822 Titisee- Neustadt",Baden-Württemberg,4187724.645427935,2757629.3284223885,10000,8.414406621321564,1,4182724.645427935,4192724.645427935,2752629.3284223885,2762629.3284223885
K000001148,BDH-Klinik Elzach gGmbH,8.08,48.1745,Am Tannwald 1,79215,Elzach,Baden-Württemberg,"BDH-Klinik Elzach gGmbH, Am Tannwald 1, 79215 Elzach",Baden-Württemberg,4178152.398626872,2786407.378408798,10000,0.0,0,4173152.398626872,4183152.398626872,2781407.378408798,2791407.378408798
K000001149,Kreiskrankenhaus Emmendingen,7.8559,48.1254,Gartenstr. 44,79312,Emmendingen,Baden-Württemberg,"Kreiskrankenhaus Emmendingen, Gartenstraße 44, 79312 Emmendingen",Baden-Württemberg,4161330.0988085265,2781411.026501362,10000,0.0,0,4156330.0988085265,4166330.0988085265,2776411.026501362,2786411.026501362
K000001150,Zentrum für Psychiatrie Emmendingen,7.8671,48.1144,Neubronnstr. 25,79312,Emmendingen,Baden-Württemberg,"Zentrum für Psychiatrie Emmendingen, Neubronnstr. 25, 79312 Emmendingen",Baden-Württemberg,4162129.492060023,2780164.782079179,10000,0.0,0,4157129.492060023,4167129.492060023,2775164.782079179,2785164.782079179
K000001151,BDH-Klinik Waldkirch gGmbH,7.9525,48.0981,Heitere Weg 10,79183,Waldkirch,Baden-Württemberg,"BDH-Klinik Waldkirch gGmbH, Heitere Weg 10, 79183 Waldkirch",Baden-Württemberg,4168439.7389026517,2778173.835258544,10000,0.0,0,4163439.7389026517,4173439.7389026517,2773173.835258544,2783173.835258544
K000001152,Ortenau Klinikum Achern-Oberkirch (Standort Achern),8.0671,48.6255,Josef-Wurzler-Str. 7,77855,Achern,Baden-Württemberg,"Ortenau Klinikum Achern-Oberkirch (Standort Achern), Josef-Wurzler-Straße 7, 77855 Achern",Baden-Württemberg,4178474.976407895,2836547.547320866,10000,0.0,0,4173474.976407895,4183474.976407895,2831547.547320866,2841547.547320866
K000001153,Ortenau Klinikum Offenburg-Kehl Standort Kehl,7.811,48.5681,Kanzmattstr. 2,77694,Kehl,Baden-Württemberg,"Ortenau Klinikum Offenburg-Kehl Standort Kehl, Kanzmattstraße 2, 77694 Kehl",Baden-Württemberg,4159411.89290357,2830696.979239609,10000,0.0,0,4154411.89290357,4164411.89290357,2825696.979239609,2835696.979239609
K000001154,Ortenau Klinikum Lahr-Ettenheim Standort Lahr,7.8861,48.3446,Klostenstr. 19,77933,Lahr,Baden-Württemberg,"Ortenau Klinikum Lahr-Ettenheim Standort Lahr, Klostenstrasse 19, 77933 Lahr",Baden-Württemberg,4164258.5901204767,2805700.6893116883,10000,0.0,0,4159258.5901204767,4169258.5901204767,2800700.6893116883,2810700.6893116883
K000001155,MEDIAN Franz-Alexander-Klinik Nordrach,8.0824,48.3997,Im Dorf 44,77787,Nordrach,Baden-Württemberg,"MEDIAN Franz-Alexander-Klinik Nordrach, Im Dorf 44, 77787 Nordrach",Baden-Württemberg,4178965.2373235067,2811425.882680048,10000,0.0,0,4173965.2373235067,4183965.2373235067,2806425.882680048,2816425.882680048
K000001156,Ortenau Klinikum Achern-Oberkirch (Standort Oberkirch),8.0793,48.5345,Franz-Schubert-Str. 15,77704,Oberkirch,Baden-Württemberg,"Ortenau Klinikum Achern-Oberkirch (Standort Oberkirch), Franz-Schubert-Straße 15, 77704 Oberkirch",Baden-Württemberg,4179116.7527849805,2826411.3189146514,10000,0.0,0,4174116.7527849805,4184116.7527849805,2821411.3189146514,2831411.3189146514
K000001157,Ortenau Klinikum Offenburg-Kehl Standort Ebertplatz,7.9554,48.4759,Ebertplatz 12,77654,Offenburg,Baden-Württemberg,"Ortenau Klinikum Offenburg-Kehl Standort Ebertplatz, Ebertplatz 12, 77654 Offenburg",Baden-Württemberg,4169790.3777883383,2820145.600207079,10000,0.0,0,4164790.3777883383,4174790.3777883383,2815145.600207079,2825145.600207079
