hospital_id,KName,lon,lat,Str,PLZ,Ort,Bundesland,Adresse,KV,x_center_m,y_center_m,cell_size_m,rail_length_in_cell_km_1885,rail_segments_hitting_cell_1885,x_min,x_max,y_min,y_max
K000001300,Kreiskrankenhaus Schrobenhausen GmbH,11.2642,48.5723,Högenauer Weg 5,86529,Schrobenhausen,Bayern,"Kreiskrankenhaus Schrobenhausen GmbH, Högenauer Weg 5, 86529 Schrobenhausen",Bayern,4414323.663706138,2829565.668230063,15000,19.268026843872526,1,4406823.663706138,4421823.663706138,2822065.668230063,2837065.668230063
K000001301,"Behandlungszentruam Aschau, 83239 Aschau i.Ch., Bernauer Straße 18",12.328,47.7827,Bernauer Str. 18,83229,Aschau im Chiemgau,Bayern,"Behandlungszentruam Aschau, 83239 Aschau i.Ch., Bernauer Straße 18, Bernauer Straße 18, 83229 Aschau im Chiemgau",Bayern,4495527.32007577,2743756.9026756934,15000,8.261379156413666,1,4488027.32007577,4503027.32007577,2736256.9026756934,2751256.9026756934
K000001302,RoMed Klinik Bad Aibling,12.0169,47.8656,Harthauser Str. 16,83043,Bad Aibling,Bayern,"RoMed Klinik Bad Aibling, Harthauser Str. 16, 83043 Bad Aibling",Bayern,4471967.342905929,2752281.078961274,15000,34.21484692424133,3,4464467.342905929,4479467.342905929,2744781.078961274,2759781.078961274
K000001303,Simssee Klinik,12.2973,47.9019,Ströbingerstr. 18a,83093,Bad Endorf,Bayern,"Simssee Klinik, Ströbingerstraße 18a, 83093 Bad Endorf",Bayern,4492826.406888545,2756925.6686818623,15000,22.82203020301097,3,4485326.406888545,4500326.406888545,2749425.6686818623,2764425.6686818623
K000001304,kbo-Inn-Salzach-Klinikum Wasserburg,12.2408,48.0421,Gabersee 7,83512,Wasserburg am Inn,Bayern,"kbo-Inn-Salzach-Klinikum Wasserburg, Gabersee 7, 83512 Wasserburg am Inn",Bayern,4488142.166415361,2772370.5980060236,15000,14.790167829320437,1,4480642.166415361,4495642.166415361,2764870.5980060236,2779870.5980060236
K000001305,kbo-Inn-Salzach-Klinikum Freilassing,12.9801,47.8481,Vinzentiusstr. 56,83395,Freilassing,Bayern,"kbo-Inn-Salzach-Klinikum Freilassing, Vinzentiusstraße 56, 83395 Freilassing",Bayern,4544102.709543304,2752773.82161435,15000,26.597216463762866,3,4536602.709543304,4551602.709543304,2745273.82161435,2760273.82161435
K000001306,Schön Klinik Bad Aibling SE & Co. KG,12.0293,47.8628,Kolbermoorer Str. 72,83043,Bad Aibling,Bayern,"Schön Klinik Bad Aibling SE & Co. KG, Kolbermoorer Straße 72, 83043 Bad Aibling",Bayern,4472903.53796789,2751995.42148969,15000,42.22739268140761,5,4465403.53796789,4480403.53796789,2744495.42148969,2759495.42148969
K000001307,RoMed Klinik Prien am Chiemsee,12.3677,47.8498,Harrasser Str. 61 - 63,83209,Prien a. Chiemsee,Bayern,"RoMed Klinik Prien am Chiemsee, Harrasser Str. 61 - 63, 83209 Prien a. Chiemsee",Bayern,4498270.295620629,2751304.583640279,15000,24.37881725792348,3,4490770.295620629,4505770.295620629,2743804.583640279,2758804.583640279
K000001308,RoMed Klinik Wasserburg,12.215,48.0641,Krankenhausstr. 2,83512,Wasserburg am Inn,Bayern,"RoMed Klinik Wasserburg, Krankenhausstraße 2, 83512 Wasserburg am Inn",Bayern,4486147.008988603,2774756.6364999446,15000,18.74272127798384,1,4478647.008988603,4493647.008988603,2767256.6364999446,2782256.6364999446
K000001309,Benedictus Krankenhaus Feldafing GmbH & Co. KG,11.2997,47.9513,Thomas-Mann-Str. 6,82340,Feldafing,Bayern,"Benedictus Krankenhaus Feldafing GmbH & Co. KG, Thomas-Mann-Straße 6, 82340 Feldafing",Bayern,4418129.239076594,2760599.3868708,15000,19.832073775968745,4,4410629.239076594,4425629.239076594,2753099.3868708,2768099.3868708
K000001310,Klinikum Fünfseenland Gauting GmbH,11.348,48.0665,Robert-Koch-Allee 6,82131,Gauting,Bayern,"Klinikum Fünfseenland Gauting GmbH, Robert-Koch-Allee 6, 82131 Gauting",Bayern,4421510.944822915,2773464.672097183,15000,29.72993012917718,6,4414010.944822915,4429010.944822915,2765964.672097183,2780964.672097183
K000001311,Klinik Dr. Robert Schindlbeck,11.1712,47.9951,Seestr. 43,82211,Herrsching,Bayern,"Klinik Dr. Robert Schindlbeck, Seestraße 43, 82211 Herrsching",Bayern,4408452.052371832,2765305.875158787,15000,23.961398233177235,4,4400952.052371832,4415952.052371832,2757805.875158787,2772805.875158787
K000001313,Klinikum Seefeld,11.2139,48.0342,Hauptstr. 23,82229,Seefeld-Oberalting,Bayern,"Klinikum Seefeld, Hauptstraße 23, 82229 Seefeld-Oberalting",Bayern,4411570.576448098,2769702.103704177,15000,16.730392977138294,3,4404070.576448098,4419070.576448098,2762202.103704177,2777202.103704177
K000001314,Klinikum Starnberg,11.335,48.007,Oßwaldstr. 1,82319,Starnberg,Bayern,"Klinikum Starnberg, Oßwaldstr. 1, 82319 Starnberg",Bayern,4420658.1021484565,2766835.5307119116,15000,19.69676756871093,6,4413158.1021484565,4428158.1021484565,2759335.5307119116,2774335.5307119116
K000001315,Benedictus Krankenhaus Tutzing GmbH & Co. KG,11.2768,47.907,Bahnhofstr. 5,82327,Tutzing,Bayern,"Benedictus Krankenhaus Tutzing GmbH & Co. KG, Bahnhofstraße 5, 82327 Tutzing",Bayern,4416500.826472301,2755647.2061998253,15000,26.249904988540422,3,4409000.826472301,4424000.826472301,2748147.2061998253,2763147.2061998253
K000001316,Salzachklinik Fridolfing,12.8214,47.999,Krankenhausstr. 1,83413,Fridolfing,Bayern,"Salzachklinik Fridolfing, Krankenhausstr. 1, 83413 Fridolfing",Bayern,4531605.775774505,2769067.003252376,15000,21.626644612225693,2,4524105.775774505,4539105.775774505,2761567.003252376,2776567.003252376
K000001317,Klinikum Traunstein,12.6323,47.8737,Cuno-Niggl-Str. 3,83278,Traunstein,Bayern,"Klinikum Traunstein, Cuno-Niggl-Str. 3, 83278 Traunstein",Bayern,4517979.887949087,2754628.90420126,15000,26.41021925327905,3,4510479.887949087,4525479.887949087,2747128.90420126,2762128.90420126
K000001318,Kreisklinik Trostberg,12.5436,48.0293,Siegerthöhe 1,83308,Trostberg,Bayern,"Kreisklinik Trostberg, Siegerthöhe 1, 83308 Trostberg",Bayern,4510766.205845168,2771679.96546245,15000,0.7048548425222143,1,4503266.205845168,4518266.205845168,2764179.96546245,2779179.96546245
K000001319,Krankenhaus Schongau,10.8988,47.8251,Marie-Eberth-Str. 6,86956,Schongau,Bayern,"Krankenhaus Schongau, Marie-Eberth-Straße 6, 86956 Schongau",Bayern,4388337.112294352,2746130.6710030874,15000,0.0,0,4380837.112294352,4395837.112294352,2738630.6710030874,2753630.6710030874
K000001320,Krankenhaus Weilheim,11.1447,47.837,Johann-Baur-Str. 4,82362,Weilheim,Bayern,"Krankenhaus Weilheim, Johann-Baur-Straße 4, 82362 Weilheim",Bayern,4406738.258011059,2747707.428595385,15000,27.75201676681975,3,4399238.258011059,4414238.258011059,2740207.428595385,2755207.428595385
K000001322,Paracelsus Klinik München,11.6311,48.1551,Klingsorstr. 5,81927,München,Bayern,"Paracelsus Klinik München, Klingsorstr. 5, 81927 München",Bayern,4442404.281661086,2783734.984739783,15000,78.75310631049574,19,4434904.281661086,4449904.281661086,2776234.984739783,2791234.984739783
K000001323,Klinikum Ingolstadt GmbH,11.3769,48.7698,Krumenauerstr. 25,85049,Ingolstadt,Bayern,"Klinikum Ingolstadt GmbH, Krumenauerstr. 25, 85049 Ingolstadt",Bayern,4422240.987168028,2851666.2997031305,15000,53.07809216419276,8,4414740.987168028,4429740.987168028,2844166.2997031305,2859166.2997031305
K000001325,Ilmtalklinik GmbH Pfaffenhofen,11.4987,48.5183,Krankenhausstr. 70,85276,Pfaffenhofen,Bayern,"Ilmtalklinik GmbH Pfaffenhofen, Krankenhausstraße 70, 85276 Pfaffenhofen",Bayern,4431751.232040664,2823888.3663091054,15000,16.375367753885886,1,4424251.232040664,4439251.232040664,2816388.3663091054,2831388.3663091054
K000001326,Krankenhaus Mainburg,11.7803,48.643,Laurentiusweg 1,84048,Mainburg,Bayern,"Krankenhaus Mainburg, Laurentiusweg 1, 84048 Mainburg",Bayern,4452229.530549595,2838209.131183277,15000,0.0,0,4444729.530549595,4459729.530549595,2830709.131183277,2845709.131183277
K000001327,Schön Klinik Roseneck SE & Co. KG,12.3625,47.8592,Am Roseneck 6,83209,Prien am Chiemsee,Bayern,"Schön Klinik Roseneck SE & Co. KG, Am Roseneck 6, 83209 Prien am Chiemsee",Bayern,4497848.66090306,2752336.2651726454,15000,24.36906690874973,3,4490348.66090306,4505348.66090306,2744836.2651726454,2759836.2651726454
K000001328,Klinikum rechts der Isar der Technischen Universität München,11.6012,48.1374,Ismaninger Str. 22,81675,München,Bayern,"Klinikum rechts der Isar der Technischen Universität München, Ismaninger Straße 22, 81675 München",Bayern,4440220.765850077,2781719.513034927,15000,94.3458640211179,21,4432720.765850077,4447720.765850077,2774219.513034927,2789219.513034927
K000001329,Schön Klinik Vogtareuth,12.1873,47.9487,Krankenhausstr. 20,83569,Vogtareuth,Bayern,"Schön Klinik Vogtareuth, Krankenhausstraße 20, 83569 Vogtareuth",Bayern,4484452.032734642,2761875.052126113,15000,21.845370242797017,3,4476952.032734642,4491952.032734642,2754375.052126113,2769375.052126113
K000001330,BRK Tagesklinik Süd,11.512,48.0958,Perchtingerstr. 5,81379,München,Bayern,"BRK Tagesklinik Süd, Perchtingerstraße 5, 81379 München",Bayern,4433672.50243575,2776957.041637742,15000,81.96264014095343,14,4426172.50243575,4441172.50243575,2769457.041637742,2784457.041637742
K000001331,Veramedklinik am Wendelstein,12.0922,47.739,Mühlenstr. 60,83098,Brannenburg,Bayern,"Veramedklinik am Wendelstein, Mühlenstrasse 60, 83098 Brannenburg",Bayern,4477988.897971599,2738374.306512677,15000,28.671026773650006,4,4470488.897971599,4485488.897971599,2730874.306512677,2745874.306512677
K000001332,Behandlungszentrum Kempfenhausen für Multiple Sklerose Kranke gemeinnützige GmbH,11.3645,47.9881,Milchberg 21,82335,Berg-Kempfenhausen,Bayern,"Behandlungszentrum Kempfenhausen für Multiple Sklerose Kranke gemeinnützige GmbH, Milchberg 21, 82335 Berg-Kempfenhausen",Bayern,4422897.761029899,2764775.6625319263,15000,27.069318509849634,5,4415397.761029899,4430397.761029899,2757275.6625319263,2772275.6625319263
K000001333,m&i Fachklinik Bad Heilbrunn,11.4602,47.7493,Wörnerweg 30,83670,Bad Heilbrunn,Bayern,"m&i Fachklinik Bad Heilbrunn, Wörnerweg 30, 83670 Bad Heilbrunn",Bayern,4430553.202933354,2738379.9033383816,15000,10.94679508446054,2,4423053.202933354,4438053.202933354,2730879.9033383816,2745879.9033383816
K000001334,"München Klinik Schwabing, München Klinik gGmbH",11.5784,48.1719,Kölner Platz 1,80804,München,Bayern,"München Klinik Schwabing, München Klinik gGmbH, Kölner Platz 1, 80804 München",Bayern,4438443.570464907,2785516.5650099004,15000,91.6994689624296,20,4430943.570464907,4445943.570464907,2778016.5650099004,2793016.5650099004
K000001335,"München Klinik Thalkirchner Straße, München Klinik gGmbH",11.5642,48.1285,Thalkirchner Str. 48,80337,München,Bayern,"München Klinik Thalkirchner Straße, München Klinik gGmbH, Thalkirchner Straße 48, 80337 München",Bayern,4437486.7437616335,2780671.539950395,15000,100.35709459347875,21,4429986.7437616335,4444986.7437616335,2773171.539950395,2788171.539950395
K000001336,"München Klinik Neuperlach, Städtisches Klinikum München GmbH",11.6573,48.0938,Oskar-Maria-Graf-Ring 51,81737,München,Bayern,"München Klinik Neuperlach, Städtisches Klinikum München GmbH, Oskar-Maria-Graf-Ring 51, 81737 München",Bayern,4444502.9584923135,2776967.0496259276,15000,64.64441569806492,8,4437002.9584923135,4452002.9584923135,2769467.0496259276,2784467.0496259276
K000001337,"München Klinik Harlaching, München Klinik gGmbH",11.5584,48.085,Sanatoriumsplatz 2,81545,München,Bayern,"München Klinik Harlaching, München Klinik gGmbH, Sanatoriumsplatz 2, 81545 München",Bayern,4437154.266428158,2775828.8387511256,15000,84.28272608386,13,4429654.266428158,4444654.266428158,2768328.8387511256,2783328.8387511256
K000001338,"München Klinik Bogenhausen, München Klinik gGmbH",11.6235,48.1558,Englschalkinger Str. 77,81925,München,Bayern,"München Klinik Bogenhausen, München Klinik gGmbH, Englschalkinger Str. 77, 81925 München",Bayern,4441837.04445711,2783800.304780308,15000,83.03875511241463,21,4434337.04445711,4449337.04445711,2776300.304780308,2791300.304780308
K000001339,Capio Deutsche Klinik Laufen GmbH,12.9075,47.9145,Abtsee 31,83410,Laufen,Bayern,"Capio Deutsche Klinik Laufen GmbH, Abtsee 31, 83410 Laufen",Bayern,4538388.553392708,2759931.5527548064,15000,24.79042133470621,3,4530888.553392708,4545888.553392708,2752431.5527548064,2767431.5527548064
K000001340,VAMED Klinik Kipfenberg GmbH,11.3947,48.9522,Konrad-Regler-Str. 1,85110,Kipfenberg,Bayern,"VAMED Klinik Kipfenberg GmbH, Konrad-Regler-Straße 1, 85110 Kipfenberg",Bayern,4423173.540462153,2871965.720595553,15000,0.0,0,4415673.540462153,4430673.540462153,2864465.720595553,2879465.720595553
K000001341,Artemed Fachklinik München,11.5552,48.1302,Mozartstr. 14a-16,80336,München,Bayern,"Artemed Fachklinik München, Mozartstraße 14a-16, 80336 München",Bayern,4436812.746478108,2780846.2893833644,15000,99.37774931754856,20,4429312.746478108,4444312.746478108,2773346.2893833644,2788346.2893833644
K000001342,Klinik Bad Trissl GmbH,12.1554,47.6582,Bad-Trissl-Str. 73,83080,Oberaudorf,Bayern,"Klinik Bad Trissl GmbH, Bad-Trissl-Str. 73, 83080 Oberaudorf",Bayern,4482983.743232225,2729535.3914125133,15000,19.754733049176785,3,4475483.743232225,4490483.743232225,2722035.3914125133,2737035.3914125133
K000001343,Chirurgische Klinik München-Bogenhausen,11.6146,48.1487,Denninger Str. 44,81679,München,Bayern,"Chirurgische Klinik München-Bogenhausen, Denninger Str. 44, 81679 München",Bayern,4441191.552863502,2782996.851558427,15000,87.07408207388816,21,4433691.552863502,4448691.552863502,2775496.851558427,2790496.851558427
K000001344,Schön Klinik München Harlaching,11.5673,48.1043,Harlachinger Str. 51,81547,München,Bayern,"Schön Klinik München Harlaching, Harlachinger Straße 51, 81547 München",Bayern,4437773.170407297,2777987.4050044306,15000,85.68687793989154,14,4430273.170407297,4445273.170407297,2770487.4050044306,2785487.4050044306
K000001345,Isar Kliniken GmbH,11.5648,48.1355,Sonnenstr. 24-26,80331,München,Bayern,"Isar Kliniken GmbH, Sonnenstraße 24-26, 80331 München",Bayern,4437515.356345565,2781450.310144762,15000,103.50794001113466,22,4430015.356345565,4445015.356345565,2773950.310144762,2788950.310144762
K000001346,kbo-Inn-Salzach-Klinikum Rosenheim,12.1256,47.8622,Freiherr-vom-Stein-Str. 2,83022,Rosenheim,Bayern,"kbo-Inn-Salzach-Klinikum Rosenheim, Freiherr-vom-Stein-Straße 2, 83022 Rosenheim",Bayern,4480111.727845655,2752131.304831888,15000,53.101206551055625,6,4472611.727845655,4487611.727845655,2744631.304831888,2759631.304831888
K000001347,Krankenhaus Agatharied GmbH,11.829,47.769,Norbert-Kerkel-Platz 1,83734,Hausham,Bayern,"Krankenhaus Agatharied GmbH, Norbert-Kerkel-Platz 1, 83734 Hausham",Bayern,4458164.427469811,2741183.577511452,15000,13.489008668274833,2,4450664.427469811,4465664.427469811,2733683.577511452,2748683.577511452
K000001348,kbo-Lech-Mangfall-Klinik Agatharied,11.8287,47.7686,St.-Agatha-Str. 1a,83734,Hausham/Obb.,Bayern,"kbo-Lech-Mangfall-Klinik Agatharied, St.-Agatha-Str. 1a, 83734 Hausham/Obb.",Bayern,4458143.0027017305,2741138.5844752323,15000,13.439867835838225,2,4450643.0027017305,4465643.0027017305,2733638.5844752323,2748638.5844752323
K000001349,Klinik für Schlafstörungen GmbH,12.8812,47.7264,Rinckstr.  - ab April 2020 Traunfeldstr. 13 7-9,83435,Bad Reichenhall,Bayern,"Klinik für Schlafstörungen GmbH, Rinckstr.  - ab April 2020 Traunfeldstr. 13 7-9, 83435 Bad Reichenhall",Bayern,4537215.14426131,2738965.2441956876,15000,21.1991158045301,2,4529715.14426131,4544715.14426131,2731465.2441956876,2746465.2441956876
K000001351,Asklepios Fachkliniken München-Gauting,11.3534,48.0663,Robert-Koch-Allee 2,82131,Gauting,Bayern,"Asklepios Fachkliniken München-Gauting, Robert-Koch-Allee 2, 82131 Gauting",Bayern,4421913.930207136,2773449.808459197,15000,29.269271619875166,5,4414413.930207136,4429413.930207136,2765949.808459197,2780949.808459197
K000001352,kbo-Lech-Mangfall-Klinik Landsberg am Lech,10.8548,48.0476,Bgm.-Dr.-Hartmann-Str. 50-52,86899,Landsberg am Lech,Bayern,"kbo-Lech-Mangfall-Klinik Landsberg am Lech, Bgm.-Dr.-Hartmann-Str. 50-52, 86899 Landsberg am Lech",Bayern,4384762.560718159,2770816.186295258,15000,16.208259636953766,2,4377262.560718159,4392262.560718159,2763316.186295258,2778316.186295258
K000001354,kbo-Lech-Mangfall-Klinik Garmisch-Partenkirchen,11.1271,47.4828,Auenstr. 6,82467,Garmisch-Partenkirchen,Bayern,"kbo-Lech-Mangfall-Klinik Garmisch-Partenkirchen, Auenstrasse 6, 82467 Garmisch-Partenkirchen",Bayern,4406002.454096118,2708334.5646621296,15000,31.997319161726473,5,4398502.454096118,4413502.454096118,2700834.5646621296,2715834.5646621296
K000001355,kbo-Lech-Mangfall-Klinik Peißenberg,11.0719,47.8002,Hauptstr. 55-57,82380,Peißenberg,Bayern,"kbo-Lech-Mangfall-Klinik Peißenberg, Hauptstrasse 55-57, 82380 Peißenberg",Bayern,4401343.617027374,2743536.7747547003,15000,20.449453415954583,3,4393843.617027374,4408843.617027374,2736036.7747547003,2751036.7747547003
K000001356,Georg-von-Liebig-Krankenhaus,12.8833,47.7287,Rinckstr. 7 - 9,83435,Bad Reichenhall,Bayern,"Georg-von-Liebig-Krankenhaus, Rinckstraße 7 - 9, 83435 Bad Reichenhall",Bayern,4537362.9647547435,2739226.7984668217,15000,21.214310948658856,2,4529862.9647547435,4544862.9647547435,2731726.7984668217,2746726.7984668217
K000001357,Klinik St. Irmingard,12.3647,47.8617,Osternacher Str. 103,83209,Prien am Chiemsee,Bayern,"Klinik St. Irmingard, Osternacher Straße 103, 83209 Prien am Chiemsee",Bayern,4498004.63906552,2752619.225589385,15000,24.372673920895753,3,4490504.63906552,4505504.63906552,2745119.225589385,2760119.225589385
K000001358,CJD Asthmazentrum Berchtesgaden,13.0642,47.6315,Buchenhöhe 46,83471,Berchtesgaden,Bayern,"CJD Asthmazentrum Berchtesgaden, Buchenhöhe 46, 83471 Berchtesgaden",Bayern,4551363.551827843,2728979.6173445806,15000,4.9089025871917995,1,4543863.551827843,4558863.551827843,2721479.6173445806,2736479.6173445806
K000001359,Danuvius Klinik Pfaffenhofen,11.5004,48.5173,Krankenhausstr. 68,85276,Pfaffenhofen,Bayern,"Danuvius Klinik Pfaffenhofen, Krankenhausstraße 68, 85276 Pfaffenhofen",Bayern,4431879.048738101,2823779.7820237232,15000,16.363543232172255,1,4424379.048738101,4439379.048738101,2816279.7820237232,2831279.7820237232
K000001360,Danuvius Klinik Neuburg,11.1769,48.731,Bahnhofstr. B107,86633,Neuburg / Donau,Bayern,"Danuvius Klinik Neuburg, Bahnhofstraße B107, 86633 Neuburg / Donau",Bayern,4407604.326107473,2847098.709811434,15000,15.86223404226415,1,4400104.326107473,4415104.326107473,2839598.709811434,2854598.709811434
K000001361,Danuvius Klinik Ingolstadt,11.4238,48.76,Preysingstr. 3-5,85049,Ingolstadt,Bayern,"Danuvius Klinik Ingolstadt, Preysingstraße 3-5, 85049 Ingolstadt",Bayern,4425709.580850451,2850642.5359195084,15000,51.9701510282821,8,4418209.580850451,4433209.580850451,2843142.5359195084,2858142.5359195084
K000001362,LMU Klinikum,11.4711,48.111,Marchioninistr. 15,81377,München,Bayern,"LMU Klinikum, Marchioninistraße 15, 81377 München",Bayern,4430592.370945623,2778584.513659374,15000,80.87799808341326,13,4423092.370945623,4438092.370945623,2771084.513659374,2786084.513659374
K000001364,Klinik Hochried,11.1802,47.6758,Hochried 1-12,82418,Murnau,Bayern,"Klinik Hochried, Hochried 1-12, 82418 Murnau",Bayern,4409674.767637154,2729838.7764489464,15000,27.5223576633508,4,4402174.767637154,4417174.767637154,2722338.7764489464,2737338.7764489464
K000001365,MediCare Flughafen München Medizinisches Zentrum GmbH - AirportClinic M,11.7873,48.3539,"Terminalstr. West Terminal 1, Mod. E, Eb. 03",85356,München-Flughafen,Bayern,"MediCare Flughafen München Medizinisches Zentrum GmbH - AirportClinic M, Terminalstraße West Terminal 1, Mod. E, Eb. 03, 85356 München-Flughafen",Bayern,4453506.173832295,2806094.179301169,15000,13.891999514950381,2,4446006.173832295,4461006.173832295,2798594.179301169,2813594.179301169
K000001366,Krankenhaus Martha-Maria München,11.5345,48.0852,Wolfratshauser Str. 109,81479,München,Bayern,"Krankenhaus Martha-Maria München, Wolfratshauser Straße 109, 81479 München",Bayern,4435372.74266469,2775813.7765485262,15000,80.62771773376915,12,4427872.74266469,4442872.74266469,2768313.7765485262,2783313.7765485262
K000001367,Rotkreuzklinikum München,11.5326,48.1541,Nymphenburger Str. 163,80634,München,Bayern,"Rotkreuzklinikum München, Nymphenburger Straße 163, 80634 München",Bayern,4435076.328871535,2783466.8604766764,15000,95.9931838317906,22,4427576.328871535,4442576.328871535,2775966.8604766764,2790966.8604766764
K000001368,Rotkreuzklinikum München - Frauenklinik,11.5322,48.1612,Taxisstr. 3,80637,München,Bayern,"Rotkreuzklinikum München - Frauenklinik, Taxisstraße 3, 80637 München",Bayern,4435030.603784177,2784255.1933650393,15000,96.0828346115844,22,4427530.603784177,4442530.603784177,2776755.1933650393,2791755.1933650393
K000001369,"Krankenhaus Neuwittelsbach, Fachklinik für Innere Medizin",11.5255,48.1569,Renatastr. 71A,80639,München,Bayern,"Krankenhaus Neuwittelsbach, Fachklinik für Innere Medizin, Renatastr. 71A, 80639 München",Bayern,4434541.674373024,2783767.056527758,15000,97.01257559609645,22,4427041.674373024,4442041.674373024,2776267.056527758,2791267.056527758
K000001370,Kreisklinik Vinzentinum Ruhpolding,12.6424,47.7633,Hauptstr. 24,83324,Ruhpolding,Bayern,"Kreisklinik Vinzentinum Ruhpolding, Hauptstr. 24, 83324 Ruhpolding",Bayern,4519161.555878774,2742394.2980307257,15000,13.449660655956167,2,4511661.555878774,4526661.555878774,2734894.2980307257,2749894.2980307257
K000001371,"Maria-Theresia-Klinik, Fachklinik für Chirurgie",11.5492,48.1267,Bavariaring 46,80336,München,Bayern,"Maria-Theresia-Klinik, Fachklinik für Chirurgie, Bavariaring 46, 80336 München",Bayern,4436373.963960226,2780447.9883784205,15000,95.69218387957915,20,4428873.963960226,4443873.963960226,2772947.9883784205,2787947.9883784205
K000001372,Medical Park Chiemseeblick GmbH & Co. KG - Fachklinik für Psychosomatik,12.3857,47.8315,Rasthausstr. 25,83233,Bernau-Felden,Bayern,"Medical Park Chiemseeblick GmbH & Co. KG - Fachklinik für Psychosomatik, Rasthausstrasse 25, 83233 Bernau-Felden",Bayern,4499681.232870034,2749315.2011314966,15000,22.686660508805804,3,4492181.232870034,4507181.232870034,2741815.2011314966,2756815.2011314966
K000001373,Klinikum Penzberg,11.3757,47.755,Am Schloßbichl 7,82377,Penzberg,Bayern,"Klinikum Penzberg, Am Schloßbichl 7, 82377 Penzberg",Bayern,4424202.905737986,2738891.662452086,15000,20.17734980895113,2,4416702.905737986,4431702.905737986,2731391.662452086,2746391.662452086
K000001374,Klinikum Landshut gGmbH,12.1376,48.5377,Robert-Koch-Str. 1,84034,Landshut,Bayern,"Klinikum Landshut gGmbH, Robert-Koch-Straße 1, 84034 Landshut",Bayern,4478890.817077771,2827207.6357336813,15000,37.234903726375165,5,4471390.817077771,4486390.817077771,2819707.6357336813,2834707.6357336813
K000001375,Krankenhaus Landshut-Achdorf,12.15,48.5232,Achdorfer Weg 3,84036,Landshut,Bayern,"Krankenhaus Landshut-Achdorf, Achdorfer Weg 3, 84036 Landshut",Bayern,4479852.344310295,2825623.03050881,15000,32.98520898096141,5,4472352.344310295,4487352.344310295,2818123.03050881,2833123.03050881
K000001376,Kinderkrankenhaus St. Marien gGmbH,12.1644,48.5341,Grillparzerstr. 9,84036,Landshut,Bayern,"Kinderkrankenhaus St. Marien gGmbH, Grillparzerstraße 9, 84036 Landshut",Bayern,4480881.19010672,2826865.3320348267,15000,36.903253970655186,5,4473381.19010672,4488381.19010672,2819365.3320348267,2834365.3320348267
K000001377,Klinikum Passau,13.4445,48.5658,Innstr. 76,94032,Passau,Bayern,"Klinikum Passau, Innstraße 76, 94032 Passau",Bayern,4575215.322393852,2833980.6291511836,15000,10.1256252729793,2,4567715.322393852,4582715.322393852,2826480.6291511836,2841480.6291511836
K000001378,Kliniken Dritter Orden gGmbH Standort Kinderklinik Dritter Orden Passau,13.4462,48.5665,Bischof-Altmann-Str. 9,94032,Passau,Bayern,"Kliniken Dritter Orden gGmbH Standort Kinderklinik Dritter Orden Passau, Bischof-Altmann-Straße 9, 94032 Passau",Bayern,4575337.129252385,2834064.2329117223,15000,9.999424628268393,2,4567837.129252385,4582837.129252385,2826564.2329117223,2841564.2329117223
K000001379,Privatklinik Dr. Hellge,13.4477,48.5696,Hochstr. 6,94032,Passau,Bayern,"Privatklinik Dr. Hellge, Hochstraße 6, 94032 Passau",Bayern,4575431.99421165,2834413.6949773827,15000,9.904102283436568,2,4567931.99421165,4582931.99421165,2826913.6949773827,2841913.6949773827
K000001380,Klinikum St. Elisabeth Straubing GmbH,12.5909,48.8871,St.-Elisabeth-Str. 23,94315,Straubing,Bayern,"Klinikum St. Elisabeth Straubing GmbH, St.-Elisabeth-Str. 23, 94315 Straubing",Bayern,4511022.831733044,2867102.4876400568,15000,15.760777220880085,3,4503522.831733044,4518522.831733044,2859602.4876400568,2874602.4876400568
K000001381,DONAUISAR Klinikum Deggendorf,12.9693,48.8391,Perlasberger Str. 41,94469,Deggendorf,Bayern,"DONAUISAR Klinikum Deggendorf, Perlasberger Str. 41, 94469 Deggendorf",Bayern,4538970.110130849,2862816.9792712666,15000,28.33925439503617,2,4531470.110130849,4546470.110130849,2855316.9792712666,2870316.9792712666
K000001382,Bezirksklinikum Mainkofen,12.9123,48.8233,Mainkofen A3,94469,Deggendorf,Bayern,"Bezirksklinikum Mainkofen, Mainkofen A3, 94469 Deggendorf",Bayern,4534856.378348013,2860894.596902314,15000,36.851333307913926,3,4527356.378348013,4542356.378348013,2853394.596902314,2868394.596902314
K000001383,DONAUISAR Klinikum Dingolfing,12.49,48.6224,Teisbacher Str. 1,84130,Dingolfing,Bayern,"DONAUISAR Klinikum Dingolfing, Teisbacher Str. 1, 84130 Dingolfing",Bayern,4504599.016696449,2837434.9454349824,15000,15.960418587890794,2,4497099.016696449,4512099.016696449,2829934.9454349824,2844934.9454349824
K000001384,DONAUISAR Klinikum Landau,12.7033,48.6656,Bayerwaldring 17,94405,Landau a. d. Isar,Bayern,"DONAUISAR Klinikum Landau, Bayerwaldring 17, 94405 Landau a. d. Isar",Bayern,4520146.617387214,2842788.3467472172,15000,13.715032115532203,2,4512646.617387214,4527646.617387214,2835288.3467472172,2850288.3467472172
