hospital_id,KName,lon,lat,Str,PLZ,Ort,Bundesland,Adresse,KV,x_center_m,y_center_m,cell_size_m,autobahn_length_in_cell_km_1939,autobahn_segments_hitting_cell_1939,x_min,x_max,y_min,y_max
K000000538,Marienhospital Bottrop gGmbH,6.9189,51.5353,Josef-Albers-Str. 70,46236,Bottrop,Nordrhein-Westfalen,"Marienhospital Bottrop gGmbH, Josef-Albers-Str. 70, 46236 Bottrop",Westfalen-Lippe,4107285.555713467,3162806.5097362185,30000,39.257289925131566,3,4092285.555713467,4122285.555713467,3147806.5097362185,3177806.5097362185
K000000539,Elisabeth- Krankenhaus GmbH,7.0846,51.5631,Cranger Str. 226,45891,Gelsenkirchen,Nordrhein-Westfalen,"Elisabeth- Krankenhaus GmbH, Cranger Str. 226, 45891 Gelsenkirchen",Westfalen-Lippe,4118895.0691709723,3165425.374457525,30000,31.323304537380277,2,4103895.0691709723,4133895.0691709723,3150425.374457525,3180425.374457525
K000000540,Marienhospital Gelsenkirchen GmbH,7.1021,51.4964,Virchowstr. 122,45886,Gelsenkirchen,Nordrhein-Westfalen,"Marienhospital Gelsenkirchen GmbH, Virchowstr. 122, 45886 Gelsenkirchen",Westfalen-Lippe,4119813.4526070287,3157961.0505749304,30000,31.339497256040573,2,4104813.4526070287,4134813.4526070287,3142961.0505749304,3172961.0505749304
K000000541,Sankt Marien-Hospital Buer GmbH,7.0477,51.5816,Mühlenstr. 5-9,45894,Gelsenkirchen,Nordrhein-Westfalen,"Sankt Marien-Hospital Buer GmbH, Mühlenstr. 5-9, 45894 Gelsenkirchen",Westfalen-Lippe,4116421.764501394,3167585.0664897067,30000,31.293855399423894,3,4101421.764501394,4131421.764501394,3152585.0664897067,3182585.0664897067
K000000542,Evangelische Kliniken Gelsenkirchen GmbH,7.0892,51.5097,Munckelstr. 27,45879,Gelsenkirchen,Nordrhein-Westfalen,"Evangelische Kliniken Gelsenkirchen GmbH, Munckelstr. 27, 45879 Gelsenkirchen",Westfalen-Lippe,4118977.2925083465,3159475.416045684,30000,31.327658244403523,2,4103977.2925083465,4133977.2925083465,3144475.416045684,3174475.416045684
K000000543,Universitätsklinikum Münster,7.6004,51.9611,Domagkstr. 5,48149,Münster,Nordrhein-Westfalen,"Universitätsklinikum Münster, Domagkstr. 5, 48149 Münster",Westfalen-Lippe,4156091.9607555214,3208386.0084313466,30000,0.0,0,4141091.9607555214,4171091.9607555214,3193386.0084313466,3223386.0084313466
K000000544,Ludgerus-Kliniken Münster GmbH-Standort Clemenshospital,7.6139,51.9328,Düesbergweg 124,48153,Münster,Nordrhein-Westfalen,"Ludgerus-Kliniken Münster GmbH-Standort Clemenshospital, Düesbergweg 124, 48153 Münster",Westfalen-Lippe,4156916.16075343,3205208.1430495135,30000,0.0,0,4141916.16075343,4171916.16075343,3190208.1430495135,3220208.1430495135
K000000545,Herz-Jesu-Krankenhaus Hiltrup GmbH,7.6343,51.9089,Westfalenstr. 109,48165,Münster,Nordrhein-Westfalen,"Herz-Jesu-Krankenhaus Hiltrup GmbH, Westfalenstr. 109, 48165 Münster",Westfalen-Lippe,4158232.0585215054,3202504.354354899,30000,0.0,0,4143232.0585215054,4173232.0585215054,3187504.354354899,3217504.354354899
K000000546,Ludgerus-Kliniken Münster GmbH-Standort Raphaelsklinik,7.6298,51.9593,Loerstr. 23,48143,Münster,Nordrhein-Westfalen,"Ludgerus-Kliniken Münster GmbH-Standort Raphaelsklinik, Loerstraße 23, 48143 Münster",Westfalen-Lippe,4158105.0731575764,3208119.718226529,30000,0.0,0,4143105.0731575764,4173105.0731575764,3193119.718226529,3223119.718226529
K000000547,Evangelisches Krankenhaus Johannisstift Münster gGmbH,7.6248,51.9727,Wichernstr. 8,48147,Münster,Nordrhein-Westfalen,"Evangelisches Krankenhaus Johannisstift Münster gGmbH, Wichernstr. 8, 48147 Münster",Westfalen-Lippe,4157810.223669518,3209621.207041716,30000,0.0,0,4142810.223669518,4172810.223669518,3194621.207041716,3224621.207041716
K000000548,LWL-Klinik Münster,7.6171,51.9782,Friedrich-Wilhelm-Weber-Str. 30,48147,Münster,Nordrhein-Westfalen,"LWL-Klinik Münster, Friedrich-Wilhelm-Weber-Straße 30, 48147 Münster",Westfalen-Lippe,4157301.43864524,3210250.163862203,30000,0.0,0,4142301.43864524,4172301.43864524,3195250.163862203,3225250.163862203
K000000549,Fachklinik Hornheide,7.709,52.0133,Dorbaumstr. 300,48157,Münster,Nordrhein-Westfalen,"Fachklinik Hornheide, Dorbaumstraße 300, 48157 Münster",Westfalen-Lippe,4163735.194082985,3213951.6110190074,30000,0.0,0,4148735.194082985,4178735.194082985,3198951.6110190074,3228951.6110190074
K000000550,Alexianer Krankenhaus Münster,7.565,51.8772,Alexianerweg 9,48163,Münster,Nordrhein-Westfalen,"Alexianer Krankenhaus Münster, Alexianerweg 9, 48163 Münster",Westfalen-Lippe,4153348.1343728006,3199135.8719774107,30000,0.0,0,4138348.1343728006,4168348.1343728006,3184135.8719774107,3214135.8719774107
K000000551,Klinikum Westmünsterland St. Marien- Krankenhaus Ahaus,6.9928,52.0687,Wüllener Str. 101,48683,Ahaus,Nordrhein-Westfalen,"Klinikum Westmünsterland St. Marien- Krankenhaus Ahaus, Wüllener Straße 101, 48683 Ahaus",Westfalen-Lippe,4114855.1203606767,3221898.207067175,30000,0.0,0,4099855.1203606767,4129855.1203606767,3206898.207067175,3236898.207067175
K000000552,Klinikum Westmünsterland St. Marien- Hospital Vreden,6.8125,52.0471,An´t Lindeken 100,48691,Vreden,Nordrhein-Westfalen,"Klinikum Westmünsterland St. Marien- Hospital Vreden, An´t Lindeken 100, 48691 Vreden",Westfalen-Lippe,4102399.021056842,3220022.113841774,30000,0.0,0,4087399.021056842,4117399.021056842,3205022.113841774,3235022.113841774
K000000553,Klinikum Westmünsterland St. Agnes-Hospital Bocholt,6.6272,51.8553,Barloer Weg 125,46397,Bocholt,Nordrhein-Westfalen,"Klinikum Westmünsterland St. Agnes-Hospital Bocholt, Barloer Weg 125, 46397 Bocholt",Westfalen-Lippe,4088712.8537794445,3199272.544861688,30000,0.0,0,4073712.8537794445,4103712.8537794445,3184272.544861688,3214272.544861688
K000000554,Klinikum Westmünsterland St. Vinzenz-Hospital Rhede,6.6934,51.8401,Vinzenz Str. 6,46414,Rhede,Nordrhein-Westfalen,"Klinikum Westmünsterland St. Vinzenz-Hospital Rhede, Vinzenz Straße 6, 46414 Rhede",Westfalen-Lippe,4093191.7397045805,3197373.9778830283,30000,0.0,0,4078191.7397045805,4108191.7397045805,3182373.9778830283,3212373.9778830283
K000000555,St. Marien-Hospital Borken,6.8602,51.8417,Am Boltenhof 7,46325,Borken,Nordrhein-Westfalen,"St. Marien-Hospital Borken, Am Boltenhof 7, 46325 Borken",Westfalen-Lippe,4104682.6706650383,3197043.9267600146,30000,0.0,0,4089682.6706650383,4119682.6706650383,3182043.9267600146,3212043.9267600146
K000000556,St. Antonius-Hospital Gronau GmbH,7.0207,52.208,Möllenweg 22,48599,Gronau,Nordrhein-Westfalen,"St. Antonius-Hospital Gronau GmbH, Möllenweg 22, 48599 Gronau",Westfalen-Lippe,4117401.7923432672,3237308.4970265203,30000,0.0,0,4102401.7923432672,4132401.7923432672,3222308.4970265203,3252308.4970265203
K000000557,Evangelisches Lukas-Krankenhaus Gronau gGmbH,7.0304,52.2171,Zum Lukas-Krankenhaus 1,48599,Gronau,Nordrhein-Westfalen,"Evangelisches Lukas-Krankenhaus Gronau gGmbH, Zum Lukas-Krankenhaus 1, 48599 Gronau",Westfalen-Lippe,4118105.6438529408,3238293.2746673035,30000,0.0,0,4103105.6438529408,4133105.6438529408,3223293.2746673035,3253293.2746673035
K000000558,Augustahospital Anholt,6.4323,51.8487,Augustastr. 8,46419,Isselburg,Nordrhein-Westfalen,"Augustahospital Anholt, Augustastraße 8, 46419 Isselburg",Westfalen-Lippe,4075266.0541921156,3199177.7306754016,30000,0.0,0,4060266.0541921156,4090266.0541921156,3184177.7306754016,3214177.7306754016
K000000559,Klinikum Westmünsterland - Krankenhaus Maria-Hilf Stadtlohn,6.909,51.9911,Vredener Str. 58,48703,Stadtlohn,Nordrhein-Westfalen,"Klinikum Westmünsterland - Krankenhaus Maria-Hilf Stadtlohn, Vredener Str. 58, 48703 Stadtlohn",Westfalen-Lippe,4108747.736728056,3213510.7763135526,30000,0.0,0,4093747.736728056,4123747.736728056,3198510.7763135526,3228510.7763135526
K000000560,"Christophorus Kliniken Coesfeld – Dülmen – Nottuln, Standort Coesfeld",7.1703,51.9437,Südring 41,48653,Coesfeld,Nordrhein-Westfalen,"Christophorus Kliniken Coesfeld – Dülmen – Nottuln, Standort Coesfeld, Südring 41, 48653 Coesfeld",Westfalen-Lippe,4126474.7627130514,3207511.324805105,30000,0.0,0,4111474.7627130514,4141474.7627130514,3192511.324805105,3222511.324805105
K000000561,"Christophorus Kliniken Coesfeld – Dülmen – Nottuln, Standort Dülmen",7.2797,51.8272,Vollenstr. 10,48249,Dülmen,Nordrhein-Westfalen,"Christophorus Kliniken Coesfeld – Dülmen – Nottuln, Standort Dülmen, Vollenstraße 10, 48249 Dülmen",Westfalen-Lippe,4133507.347784569,3194270.265497871,30000,0.0,0,4118507.347784569,4148507.347784569,3179270.265497871,3209270.265497871
K000000562,"Christophorus Kliniken  Coesfeld – Dülmen – Nottuln, Standort Nottuln",7.3537,51.9334,Hagenstr. 35,48301,Nottuln,Nordrhein-Westfalen,"Christophorus Kliniken  Coesfeld – Dülmen – Nottuln, Standort Nottuln, Hagenstraße 35, 48301 Nottuln",Westfalen-Lippe,4139034.168972792,3205892.3985980293,30000,0.0,0,4124034.168972792,4154034.168972792,3190892.3985980293,3220892.3985980293
K000000563,"Christophorus Klinik am Schlossgarten, Standort Nottuln",7.2814,51.8265,Uphovener Weg 5,48301,Nottuln,Nordrhein-Westfalen,"Christophorus Klinik am Schlossgarten, Standort Nottuln, Uphovener Weg 5, 48301 Nottuln",Westfalen-Lippe,4133621.551041782,3194188.0571734165,30000,0.0,0,4118621.551041782,4148621.551041782,3179188.0571734165,3209188.0571734165
K000000564,St. Marien-Hospital Lüdinghausen GmbH,7.4472,51.7702,Neustr. 1,59348,Lüdinghausen,Nordrhein-Westfalen,"St. Marien-Hospital Lüdinghausen GmbH, Neustraße 1, 59348 Lüdinghausen",Westfalen-Lippe,4144824.4249116234,3187514.1507538157,30000,0.0,0,4129824.4249116234,4159824.4249116234,3172514.1507538157,3202514.1507538157
K000000565,Ev. Krankenhaus Castrop-Rauxel,7.3192,51.5674,Grutholzallee 21,44577,Castrop-Rauxel,Nordrhein-Westfalen,"Ev. Krankenhaus Castrop-Rauxel, Grutholzallee 21, 44577 Castrop-Rauxel",Westfalen-Lippe,4135167.0260158824,3165280.0980966045,30000,31.56428285429768,2,4120167.0260158824,4150167.0260158824,3150280.0980966045,3180280.0980966045
K000000566,Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke,7.3382,51.6426,Dr.-Friedrich-Steiner-Str. 5,45711,Datteln,Nordrhein-Westfalen,"Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke, Dr.-Friedrich-Steiner-Straße 5, 45711 Datteln",Westfalen-Lippe,4136788.1749515557,3173593.9621188305,30000,31.645145280899957,2,4121788.1749515557,4151788.1749515557,3158593.9621188305,3188593.9621188305
K000000567,St. Vincenz-Krankenhaus,7.3449,51.6521,Rottstr. 11,45711,Datteln,Nordrhein-Westfalen,"St. Vincenz-Krankenhaus, Rottstraße 11, 45711 Datteln",Westfalen-Lippe,4137290.03546686,3174633.4591849647,30000,31.640223514086298,2,4122290.03546686,4152290.03546686,3159633.4591849647,3189633.4591849647
K000000568,St. Antonius-Krankenhaus,6.9227,51.6057,Gartenstr. 17,46244,Bottrop-Kirchhellen,Nordrhein-Westfalen,"St. Antonius-Krankenhaus, Gartenstr. 17, 46244 Bottrop-Kirchhellen",Westfalen-Lippe,4107878.646401921,3170622.183039786,30000,30.815333151192437,3,4092878.646401921,4122878.646401921,3155622.183039786,3185622.183039786
K000000569,St. Barbara-Hospital,6.9868,51.5741,Barbarastr. 1,45964,Gladbeck,Nordrhein-Westfalen,"St. Barbara-Hospital, Barbarastraße 1, 45964 Gladbeck",Westfalen-Lippe,4112170.073946059,3166923.6700520087,30000,39.653830206013986,3,4097170.073946059,4127170.073946059,3151923.6700520087,3181923.6700520087
K000000570,St. Josef-Hospital,7.0266,51.5414,Rudolf-Bertram-Platz 1,45899,Gelsenkirchen,Nordrhein-Westfalen,"St. Josef-Hospital, Rudolf-Bertram-Platz 1, 45899 Gelsenkirchen",Westfalen-Lippe,4114778.6905105235,3163174.9258039705,30000,37.5584601569341,4,4099778.6905105235,4129778.6905105235,3148174.9258039705,3178174.9258039705
K000000571,St. Elisabeth-Hospital Herten,7.1243,51.5921,Im Schloßpark 12,45699,Herten,Nordrhein-Westfalen,"St. Elisabeth-Hospital Herten, Im Schloßpark 12, 45699 Herten",Westfalen-Lippe,4121772.4714024584,3168540.618315518,30000,31.533929070222527,2,4106772.4714024584,4136772.4714024584,3153540.618315518,3183540.618315518
K000000572,"LWL-Klinik Marl-Sinsen, Haardklinik; Kinder- und Jugendpsychiatrie – Psychotherapie –Psychosomatik",7.1854,51.6905,Halterner Str. 525,45770,Marl,Nordrhein-Westfalen,"LWL-Klinik Marl-Sinsen, Haardklinik; Kinder- und Jugendpsychiatrie – Psychotherapie –Psychosomatik, Halterner Straße 525, 45770 Marl",Westfalen-Lippe,4126424.816683682,3179316.8026180747,30000,31.486925839029492,2,4111424.816683682,4141424.816683682,3164316.8026180747,3194316.8026180747
K000000573,Prosper-Hospital gGmbH,7.1916,51.6062,Mühlenstr. 27,45659,Recklinghausen,Nordrhein-Westfalen,"Prosper-Hospital gGmbH, Mühlenstraße 27, 45659 Recklinghausen",Westfalen-Lippe,4126492.585376038,3169926.8524591676,30000,31.485914016408582,2,4111492.585376038,4141492.585376038,3154926.8524591676,3184926.8524591676
K000000574,Elisabeth Krankenhaus Recklinghausen,7.2079,51.5684,Röntgenstr. 10,45661,Recklinghausen,Nordrhein-Westfalen,"Elisabeth Krankenhaus Recklinghausen, Röntgenstr. 10, 45661 Recklinghausen",Westfalen-Lippe,4127460.2217617068,3165680.5167327705,30000,31.485802436754476,2,4112460.2217617068,4142460.2217617068,3150680.5167327705,3180680.5167327705
K000000575,St.-Laurentius-Stift,7.3873,51.6208,Hochstr. 20,45731,Waltrop,Nordrhein-Westfalen,"St.-Laurentius-Stift, Hochstraße 20, 45731 Waltrop",Westfalen-Lippe,4140097.7445509764,3171046.99518422,30000,31.568951648065756,2,4125097.7445509764,4155097.7445509764,3156046.99518422,3186046.99518422
K000000576,"Marienhospital Steinfurt; Standort Steinfurt, Tagesklinik für Psychosomatik und Psychotherapie",7.5341,52.1701,Marienstr. 45,48282,Emsdetten,Nordrhein-Westfalen,"Marienhospital Steinfurt; Standort Steinfurt, Tagesklinik für Psychosomatik und Psychotherapie, Marienstr. 45, 48282 Emsdetten",Westfalen-Lippe,4152326.0387192518,3231781.870001032,30000,0.0,0,4137326.0387192518,4167326.0387192518,3216781.870001032,3246781.870001032
K000000577,Maria-Josef-Hospital Greven GmbH,7.6116,52.0877,Lindenstr. 29,48286,Greven,Nordrhein-Westfalen,"Maria-Josef-Hospital Greven GmbH, Lindenstraße 29, 48286 Greven",Westfalen-Lippe,4157323.727003931,3222440.818344436,30000,0.0,0,4142323.727003931,4172323.727003931,3207440.818344436,3237440.818344436
K000000578,St. Antonius Krankenhaus Hörstel - Klinik für Suchtmedizin und Psychotherapie,7.584,52.3019,Krankenhausstr. 17,48477,Hörstel,Nordrhein-Westfalen,"St. Antonius Krankenhaus Hörstel - Klinik für Suchtmedizin und Psychotherapie, Krankenhausstraße 17, 48477 Hörstel",Westfalen-Lippe,4156225.879368326,3246326.1673498526,30000,0.0,0,4141225.879368326,4171225.879368326,3231326.1673498526,3261326.1673498526
K000000579,LWL-Klinik Lengerich,7.8585,52.1945,Parkallee 10,49525,Lengerich,Nordrhein-Westfalen,"LWL-Klinik Lengerich, Parkallee 10, 49525 Lengerich",Westfalen-Lippe,4174587.9270622954,3233794.1244733846,30000,0.0,0,4159587.9270622954,4189587.9270622954,3218794.1244733846,3248794.1244733846
K000000580,Pius-Hospital Ochtrup,7.1896,52.2117,Piusstr. 5,48607,Ochtrup,Nordrhein-Westfalen,"Pius-Hospital Ochtrup, Piusstr. 5, 48607 Ochtrup",Westfalen-Lippe,4128953.1199449757,3237261.177482921,30000,0.0,0,4113953.1199449757,4143953.1199449757,3222261.177482921,3252261.177482921
K000000581,Klinikum Rheine / Mathias-Spital Rheine,7.4246,52.2764,Frankenburgstr. 31,48431,Rheine,Nordrhein-Westfalen,"Klinikum Rheine / Mathias-Spital Rheine, Frankenburgstrasse 31, 48431 Rheine",Westfalen-Lippe,4145258.986626961,3243862.8551254733,30000,0.0,0,4130258.986626961,4160258.986626961,3228862.8551254733,3258862.8551254733
K000000582,Marienhospital Steinfurt; Krankenhaus Standort Steinfurt,7.3998,52.1271,Mauritiusstr. 5,48565,Steinfurt,Nordrhein-Westfalen,"Marienhospital Steinfurt; Krankenhaus Standort Steinfurt, Mauritiusstr. 5, 48565 Steinfurt",Westfalen-Lippe,4142972.7701873207,3227319.2916558175,30000,0.0,0,4127972.7701873207,4157972.7701873207,3212319.2916558175,3242319.2916558175
K000000583,St. Franziskus-Hospital Ahlen,7.884,51.7666,Robert-Koch-Str. 55,59227,Ahlen,Nordrhein-Westfalen,"St. Franziskus-Hospital Ahlen, Robert-Koch-Straße 55, 59227 Ahlen",Westfalen-Lippe,4174946.768597055,3186149.0366554745,30000,26.003448809812305,1,4159946.768597055,4189946.768597055,3171149.0366554745,3201149.0366554745
K000000584,St. Elisabeth-Hospital Beckum GmbH,8.0393,51.7525,Elisabethstr. 10,59269,Beckum,Nordrhein-Westfalen,"St. Elisabeth-Hospital Beckum GmbH, Elisabethstraße 10, 59269 Beckum",Westfalen-Lippe,4185620.8204005007,3184281.1832623044,30000,40.661032482985874,1,4170620.8204005007,4200620.820400501,3169281.1832623044,3199281.1832623044
K000000585,Marienhospital Oelde,8.1424,51.8218,Spellerstr. 16,59302,Oelde,Nordrhein-Westfalen,"Marienhospital Oelde, Spellerstraße 16, 59302 Oelde",Westfalen-Lippe,4192934.0508220512,3191803.3418523623,30000,36.883983716028006,1,4177934.0508220512,4207934.050822051,3176803.3418523623,3206803.3418523623
K000000586,St. Josef-Stift Sendenhorst,7.8201,51.8423,Westtor 7,48324,Sendenhorst,Nordrhein-Westfalen,"St. Josef-Stift Sendenhorst, Westtor 7, 48324 Sendenhorst",Westfalen-Lippe,4170789.448603893,3194698.401137105,30000,9.62838097623198,1,4155789.448603893,4185789.448603893,3179698.401137105,3209698.401137105
K000000587,St. Rochus-Hospital Telgte,7.7642,51.9781,Am Rochus-Hospital 1,48291,Telgte,Nordrhein-Westfalen,"St. Rochus-Hospital Telgte, Am Rochus-Hospital 1, 48291 Telgte",Westfalen-Lippe,4167402.671711182,3209918.894976369,30000,0.0,0,4152402.671711182,4182402.671711182,3194918.894976369,3224918.894976369
K000000588,Josephs-Hospital Warendorf,8.0023,51.9606,Am Krankenhaus 2,48231,Warendorf,Nordrhein-Westfalen,"Josephs-Hospital Warendorf, Am Krankenhaus 2, 48231 Warendorf",Westfalen-Lippe,4183701.467390085,3207497.3549710563,30000,0.33328555466384646,1,4168701.467390085,4198701.467390085,3192497.3549710563,3222497.3549710563
K000000589,Knappschaftskrankenhaus Bottrop GmbH,6.9074,51.5148,Osterfelder Str. 157,46242,Bottrop,Nordrhein-Westfalen,"Knappschaftskrankenhaus Bottrop GmbH, Osterfelder Straße 157, 46242 Bottrop",Westfalen-Lippe,4106391.9959299616,3160561.165789364,30000,40.6587462580268,3,4091391.9959299616,4121391.9959299616,3145561.165789364,3175561.165789364
K000000590,Bergmannsheil und Kinderklinik Buer GmbH,7.06,51.571,Schernerweg 4,45894,Gelsenkirchen,Nordrhein-Westfalen,"Bergmannsheil und Kinderklinik Buer GmbH, Schernerweg 4, 45894 Gelsenkirchen",Westfalen-Lippe,4117226.1237305,3166372.1198959104,30000,31.283123415196073,2,4102226.1237305,4132226.1237305,3151372.1198959104,3181372.1198959104
K000000591,"Klinikum Vest GmbH, Knappschaftskrankenhaus Recklinghausen",7.1756,51.6199,Dorstener Str. 151,45657,Recklinghausen,Nordrhein-Westfalen,"Klinikum Vest GmbH, Knappschaftskrankenhaus Recklinghausen, Dorstener Straße 151, 45657 Recklinghausen",Westfalen-Lippe,4125443.990241612,3171492.9164756755,30000,31.512321779765575,2,4110443.990241612,4140443.990241612,3156492.9164756755,3186492.9164756755
K000000593,LWL-Klinik Herten,7.1279,51.5919,Im Schloßpark 20,45699,Herten,Nordrhein-Westfalen,"LWL-Klinik Herten, Im Schloßpark 20, 45699 Herten",Westfalen-Lippe,4122020.8550212537,3168508.5605610874,30000,31.555854753156993,2,4107020.8550212537,4137020.8550212537,3153508.5605610874,3183508.5605610874
K000000594,St. Elisabeth-Krankenhaus,7.7139,52.2785,Große Str. 41,49477,Ibbenbüren,Nordrhein-Westfalen,"St. Elisabeth-Krankenhaus, Große Str. 41, 49477 Ibbenbüren",Westfalen-Lippe,4164999.7220304697,3243437.439571711,30000,0.0,0,4149999.7220304697,4179999.7220304697,3228437.439571711,3258437.439571711
K000000595,St. Franziskus-Hospital GmbH Münster,7.6484,51.9617,Hohenzollernring 70,48145,Münster,Nordrhein-Westfalen,"St. Franziskus-Hospital GmbH Münster, Hohenzollernring 70, 48145 Münster",Westfalen-Lippe,4159391.491455305,3208345.2416458395,30000,0.0,0,4144391.491455305,4174391.491455305,3193345.2416458395,3223345.2416458395
K000000596,HELIOS Klinik Lengerich,7.8432,52.1987,Martin-Luther-Str. 49,49525,Lengerich,Nordrhein-Westfalen,"HELIOS Klinik Lengerich, Martin-Luther-Straße 49, 49525 Lengerich",Westfalen-Lippe,4173556.1121535823,3234292.1493854644,30000,0.0,0,4158556.1121535823,4188556.1121535823,3219292.1493854644,3249292.1493854644
K000000597,St. Elisabeth-Krankenhaus Dorsten,6.9553,51.6565,Pfarrer-Wilhelm-Schmitz-Str. 1,46282,Dorsten,Nordrhein-Westfalen,"St. Elisabeth-Krankenhaus Dorsten, Pfarrer-Wilhelm-Schmitz-Straße 1, 46282 Dorsten",Westfalen-Lippe,4110370.402629727,3176175.3791454034,30000,27.620766473767258,2,4095370.402629727,4125370.402629727,3161175.3791454034,3191175.3791454034
